NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
130.8 53 25.6 25.6 6 0 1.6 24 NA 15.4 27.6 46.2
173.2 60.8 40.8 50.2 11.4 0 7.2 23 5.2 42 40.8 36.4
61 65.2 11.2 13.2 0 3.2 0.6 18 8.8 33.2 10.4 36.6
94.6 21 38 24.4 49.4 0 0.2 0 50.8 17.4 24.6 45.8
110 82.4 23.4 9.8 9.8 20.2 27.2 26.6 3.4 31.2 20.6 79.4
47.4 118.8 43.4 27.2 NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
105.9 180.2 7.7 28.8 0 0 0 1.5 10.2 0 4.5 72.5
86.9 28.4 42.3 3.5 0 0 0 0 8.5 23.6 11.5 8.5
0 16 9.4 0 0 0 0 0 5.6 3 0 14.5
148.8 173.5 95.1 0 0.5 0 0 0 0 19.4 47 2.9
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA 30.8 29.5 0 0 0 0 0 0 14.9
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
87.6 24.6 75.9 2.4 0 0 0 0 0 0 4.3 NA
139.6 0 0 0 0 0 0 0 0 0 5.2 10.1
151.6 8 78.6 0 0 0 0 11.5 0 11.7 1.7 33.7
77 42.8 32.4 3.3 0 0 0 0 9.5 0 0 NA
30.3 2.8 32.5 6.5 0 0 0 0 0 NA 0 13.3
43.5 81.3 30.7 0 0 0 0 0 0 0 0 42.5
103.2 130.4 58.1 13.5 0 0 0 0 0 0 0 20.2
99.2 NA 0 0 0 21 0 0 0 0 0 0
49.9 155 153.3 14.7 NA 0 0 0 0 0 0 16.6
94 44.1 71.6 0 0 0 0 0 0 0 0 13.4
175.4 203.3 92 10.3 0 0 0 0 0 0 0 35.5
6.8 144.1 25.3 10.5 0 0 0 0 0 7.5 5.2 24.1
37 0 23.9 0 0 0 20.5 0 0 0 0 18.9
52.9 117.3 5.2 0 0 3.2 9.6 3.7 0 0 0 0
71.4 123.3 5.5 0 0 0 0 0 0 0 5.2 21.9
129.6 52.7 30.2 0 0 0 0 0 0 0 5 8
67.2 90.2 37.4 0 0 0 0 0 0 0 19 10.2
160.1 21.6 17.6 0 0 0 0 0 0 0 0 30
20.1 37.1 30.2 0 0 0 0 0 0 0 8.8 8.7
34.6 NA NA NA NA NA NA NA NA NA NA NA
126.9 160.2 19.5 0 0 0 33.4 0 0 0 10 50.7
109.8 112 88.9 2.4 0 0 0 0 0 0 0 71.2
141.9 13.3 11 0 0.8 11.1 0 0 0 0 0 91.4
59.6 55.7 0 0 0 0 0 0 2.5 6.5 7 0
94 56.4 59 19 0 0 0 0 0 0 0 0
22.5 79.6 61 16 0 0 0.5 0 0 0 0 8.5
250.5 60.5 55.5 15 0.5 0 NA 0 0 18 0 NA
86 122 32 3.5 0 0 33 39.6 29.7 73.7 84.6 60.1
120.5 87.5 15.1 0 1 0 0.5 0 0 0 10 40.3
109 86 106 0 0 0 0 0 7 58.7 0 12.2
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA 19.6 35.8 2.7 5.5 0 0.2 6.5 33.3 33.5 5.7 0
183.2 94 23.1 52.1 0.9 0 0 14.5 0 0 0 0
0 0 0 58.8 0 1.5 1.7 0 11 30.3 1.9 54.6
133.6 91.8 81.5 7.4 48.9 0.5 4.7 0 37.3 18.6 40.6 37.2
55.1 220.8 83.7 2.4 16 9.1 38.6 16.3 12.6 21.8 69.7 113.9
161.9 168 47.2 42.9 0.8 8 31 0 37.1 17.9 86.4 62.5
137.1 127.5 91.2 49.4 0 0 0 0.2 26 16.7 29.1 33.8
101.1 257 0 0 0 0 0 15 32 5 45 122
142 49 61 46 0 0 0 0 24 32 43 0
18 70 12.3 0 0 0 0 0 0 0 NA NA
268.9 204.8 332.2 43.2 NA NA NA NA NA NA 0 0
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA 0 NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 79.7
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA 0 0 0 0 0 0 0 0
96.2 176.4 40.8 15.8 0 0 0 0 17.8 6.7 27.5 70.7
197.9 92.9 87.1 2 0 0 0 0 0.8 22 26.3 25.7
74.5 42 66.1 1.8 1.8 0 0.2 1.5 7 1.5 29.7 85.8
263.1 56.1 51 0 0 0 0 4.3 0 6 1 399.9
56.5 88.6 108.5 10.8 0 NA 0 0 50.1 NA 36.6 NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA 0 0 0 0 12.4 39.8
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
187.6 135.2 154.8 81.8 NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
130 NA 60 0 6 0 0 22 24 2 0 56
61 33.2 76 19 0 0 0 0 19 91 0 30.2
7 41 23 0 0 0 0 0 29 0 0 0
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
145 61.8 36.5 0 0 0 0 0 0 0 0.6 36.2
NA 69.8 20.6 4.3 1.2 0 0 15.1 0 0 18.7 71.6
210.6 138.8 29.5 46 0 0 0 1.9 NA NA NA NA
13.8 0 0 0 0 0.1 0 12 0 0 6.6 NA
49.1 115.5 251.3 NA NA NA NA NA 4 0.2 0.8 2.1
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 73.6
76.6 66.7 10.3 0 0 0 26.5 58.4 4 0.5 0 NA
120.7 233.6 24.5 39.5 0 0 0 0 27 0.3 101.5 46.5
177.5 110 69 0 2 0 0 0 0 10 11.5 13.6
149.8 83.5 104 1 0 0 0 NA NA 3 10.3 28.8
217.9 19 39.2 0 0 0 0 0.2 0 14.8 0 67
100.8 56.9 37.9 9 0 0 0 0 0 0 8 57.5
66.7 119.6 7.3 15.5 7 0 0 0 3 3.5 0 27.7
31 154 59.5 18 11 0 5 0 0 0 10.8 76.3
62.6 128 85 NA NA 0 0 0 0 0 15.5 79.8
68.3 38.8 0 0 4 0.5 0 10 0 0 0 101
120.2 0 0 0 0 0 0 3.5 5.5 10.5 0 6.5
27.5 12.6 50 0 0 0 0 0 0 4.5 0 0
26.5 121.5 0 20 0 2.5 0 0 0 0 0 8.7
106.5 NA 65 0 NA 0 0 0 0 0 4.5 NA
61.5 262 70.5 0 0 8 4.2 8.5 0 1.5 NA NA
97.5 176 0 0 0 3.5 0.5 0 19 5.5 0 45.5
87.5 61.5 41.5 0 0 0 0 0 0 6.5 10.5 73
73.3 105.1 57.8 19.1 0 0 0 25.4 51.3 2.9 28.4 63.3
57.9 38.9 78.9 2.2 1.3 0 0 1 29 5.3 48.2 40.5
30.5 43.3 22.2 1.5 0 0 2.5 22 21.5 20.5 9 39.3
207.6 139.9 105.6 15 0 1 0 26 4 51 73.1 58.2
84.2 123.2 36.7 51.4 0 NA 0 0 NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 40.7 86.9
159.3 111.4 56.5 0 0 8.5 NA 20 0 36 40.7 NA
NA NA NA NA 19.8 7.4 0 0 32.2 14.1 0 94.7
48.2 47.3 65 41.7 0 1.5 0 0 0 8.1 25.3 9.6
122.9 18.1 55.6 3.3 4.5 34.3 0 0 0 49.7 86.6 110.1
106.2 36.5 49.9 16.7 0 0 0 0 0 18.6 38.9 45.9
107.5 39.2 27 0 0 8.3 0 3.1 0 9.8 48.2 69.5
77.9 14 93 0 0 0 0 14 16 25.4 39.5 45
101.3 53.5 13.8 11 0 0 0 0 1.8 31.5 13.4 79.9
105.5 52.5 29.5 0 0 0 0 2.5 1 0 2.3 60.4
NA NA NA NA NA NA NA NA NA NA NA NA
211.4 126.4 54 59.6 NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA 11.3 10.7 NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA 9.6 2 0 0.5 5.6 14.4 10.8 23.9 63
8.3 61.1 27.6 4.7 0 0 0 4.5 0 20.5 0 55
113 42.9 45.3 11.8 0 NA NA NA 9.8 0 23.8 81.7
87.8 74.6 18.8 3.2 37.2 0 0 NA NA NA NA NA
NA NA NA NA NA NA 0 0 0 0 8.1 85.7
96.4 130.4 40.8 32.4 0 0.2 0 0 0.4 NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
5.6 109.6 2 16.4 0 1.2 0.8 0 4.8 14.4 2.2 36.8
74.6 65 41 5.4 NA 0.4 6.2 0 14 12 22.4 65.6
95.6 123 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
129.6 441.2 318.2 7 0 0 0 0 108.4 23.2 37.9 32.9
97 827.6 312.2 0 NA NA NA 0 NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA 20 20.5 0 11.3 0 4.1 1.4 16.1 237.9
NA NA NA NA NA NA NA NA NA NA NA NA
167.6 65 29 9.6 31.2 7.8 0.4 18.6 0 3.6 3 150
NA NA NA NA NA NA NA NA NA NA NA NA
106.4 82.2 41 48.6 0 101 89.8 38.8 48.6 0 10.2 32.4
34 104 3.4 37 0 4.2 2.2 0.4 0.2 21.2 3.2 49.4
110 89.6 35.4 9 4.2 0 0 0 13 13.6 9 68.6
91.2 114.4 10 1.2 0 8 33.6 0 17.8 17 12 32.2
60.8 4.2 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
101.3 132.6 69.9 25.7 0 0 0 25.9 14.9 12.5 12.2 119.1
195.9 16.7 80.6 40.7 0 0 0 0 33.3 57.7 19 10.6
12 44.9 45 12.5 0 0 0 3.7 47.3 3.9 13.4 101.6
222.6 195.9 81.4 18.4 0 16.7 0 0 0 44.7 140.2 51.2
158.9 162.8 59.2 95.6 0 29.1 0 7.5 16.6 0 198.5 63.7
74.4 76.7 208.6 19.7 0 0 0 17 0 0 11.8 216.7
218.2 32 9.5 7.9 13.7 3.6 21.7 0 7.6 87.7 60 19.3
172.4 12.9 177.2 93.5 0 5.2 0 0.4 28.9 0 0 73.8
123.8 76.4 105.4 14.4 0 0 0 0 2.5 3 35.9 36.5
150 36 36.9 9.6 5.2 43.6 0 9.2 0 26.1 44.8 62.7
142.8 66.9 107.8 17.5 0 17 1.4 1.6 4.5 17.8 24.4 39.5
104.9 16.6 3.6 17.3 0 0 4.5 NA 3 34.8 34 64.3
164.5 18.7 68.6 13.4 0 0 0 41.1 9.3 59.4 37 139.5
88.5 101.4 21.9 89 2.7 0 0 NA 0 0 9.9 11.5
90.8 NA NA NA NA NA NA NA NA NA NA NA
182.6 72.6 29.3 4.3 7 0 0 5.8 0 2.5 36 91.5
211.1 181.4 51.8 17.2 0 0 0 20 24.2 8 75.3 12.5
110.9 13.5 1 26 0 21.5 0 NA NA NA NA NA
NA 110.3 48.8 0 0 0 0 0 18 34.1 0 7.2
220.1 113.4 95 0 0 0 0 0 0 35.7 0.8 107.8
230.1 216.5 68.7 5.2 0 0 0 6.2 0 6.5 15.9 41.1
65 142.5 83.3 41.1 19 12.3 12.7 0 0 15.6 32 41.3
46.2 102.5 72.4 12.7 25.2 0 1.6 3.5 0 0 0 100.4
180.2 132.7 57.4 0 0 0 37.2 42.1 0 0 7.7 30.9
82.7 56.2 13.9 0 0 0 0 0 10 3.4 38 133.9
264.7 93.6 100.7 3.5 0 0 0 0 0 7.6 61.5 62.7
91.5 76.8 114.1 0 0 0 0 0 0 19.2 54.1 57.9
175.6 48.3 48.8 0 0 0 0 0 0 0 0 94.1
46.2 82.8 104.2 NA NA 0 0.8 0 NA NA NA NA
NA NA NA 117.5 4.5 40.8 0 3 2 24 1 117
77.5 155.9 107 5 3 0 4 0 2 0 6 98.5
78.5 192.3 113 38.8 0 0 0 0 2 9 12 84
111.1 138 29.5 6.5 22 14 0 24 0 39 2 143
NA 62 36 17 0 0 0 8 15.9 16 11 39
155.4 61.5 73.7 52 0 0 2 3 6 19 32 47
47 154 41 72 0 1 5 0 0 0 0 65
102 68.8 42.6 16 11.8 0 0 0 29 27 9.5 47
109 192 51.2 8 0 20.6 62.6 0 2 15.4 30.2 35.6
118.4 136.2 77.5 47.3 6.5 1.5 4 0 44.3 28 19.7 67
106.3 169 114 16 0 0 0 0 16 31 1 118
123.9 112.8 55.9 16.1 7.6 0 0 20.4 14.1 54.8 24.9 69.7
157.8 25.1 65.2 33.4 0 2.1 0.9 5.3 35 35.5 44.7 19
36.7 37.1 5.3 36.4 12.6 2 6.5 36.5 40 18.2 12.7 58.6
207 152.7 97 10.8 NA NA 1.4 9.2 0.6 29.4 55.1 75.9
130 76.5 29.1 48.2 10.8 0 3.4 19.6 35.7 10.8 36 89.7
105.8 64.1 48.7 25.9 9.2 0 0 3.6 13.4 9.2 6.3 113
137.6 21.7 41.1 15.5 1.3 11.7 25.7 2 26.3 45.5 45.8 29.8
105.9 62.1 114.1 38.9 6.9 0 0 0 18.6 45.3 24.4 50.1
70.8 27.2 54.6 29.9 5.4 0 2.9 NA 21.4 2.6 19.6 18.2
70.8 23.1 20.2 26.6 27.3 44.1 0 4.5 1 55.8 33 53.6
94.2 59 34.5 18.7 2.5 21.7 0.8 3.5 13.1 16.5 59.3 42.1
119.7 49 17.4 5.2 0.3 6.2 4.2 15.2 0 54.6 58.3 35.2
133.6 21.7 53.9 24.5 4.7 0.7 0 17.6 26.6 35.4 NA 74.9
59.5 46.1 35 28.1 4.5 0 0 0 2.2 8.2 21.7 66
79.8 54 73.4 9.9 1.9 0.4 0 10.8 22.4 20.5 31.8 113.3
122.3 11.5 21.9 20.2 0.4 2.5 0.4 3.5 25.7 15.7 69 128.3
149.4 78 85.3 20.1 0.7 0 0 19.6 48.2 7.4 21 45.5
72.9 59.7 61 15.6 1.7 25.3 0 6 12.9 41.7 73.6 20.1
76.6 86.1 111 28.2 2.7 0.7 0.8 2.2 40.8 53.9 15.6 35.5
107.7 68.5 66.4 0.6 1.5 16.5 0 16.1 1.9 63.4 10.2 121.2
158.3 122.3 57.1 4.9 1.2 11.8 20.4 14.3 8.2 62.5 17.7 69.7
63.1 58.4 47.6 26.5 3.8 0 40.9 1.7 7.2 44.1 40.8 59.8
102.6 82 52.2 1.5 2.5 0 0 0 0 17.7 6.6 79.4
116.1 24.7 23 29.9 3.4 0 27.3 38.7 5.3 1.5 28.9 26.9
72.5 55.2 24.4 10.5 0 0 0 2 43.9 43.4 55.2 43.1
154.2 52.3 28.6 8.4 0 0 0 5.8 28.1 34.3 63.7 51.6
55.3 57.3 NA 0 5 0 19 3.3 16.3 7 18 41.3
130.1 13.3 18.2 8.5 0 2 0 0 2.3 21.2 18.5 75.7
48.4 88.3 17.1 13.5 0.4 0 0 0 7.2 10 41.7 67
50.8 77.6 18.1 21.7 18.3 0 0 2.8 7.7 37.8 0 49.6
25.1 153.9 65 0 3.8 0 0 0 17.6 5 7.2 57
69.8 76.3 18.1 19.5 0 0 0 1.8 0 2.5 13 44.1
45.3 58.6 10.9 0 13.9 22.1 3 30.3 0 19.5 10 44.3
105.4 25.6 29.1 6.7 8.6 0 2.7 4.8 26.7 9 2.1 39.3
80.8 52.2 40.2 43.6 7.1 0 1.7 21.2 24.3 42.2 50.6 47.8
71.6 88.9 0 32.3 0 17.8 3.2 2.1 3.8 47.3 3.5 56.6
33.9 38 52 22.4 54.3 0 2.9 0 50.2 28 10.5 33.6
77 89.1 17.2 0 0 20.5 22.6 0 1.5 31.3 5.6 57
38.1 97.7 3.7 21.2 1.8 3.8 3.9 0 44.8 28.5 64 9.8
58.9 103.8 53.5 5 0 2 0 0 16.3 19.7 5.5 49.4
204.6 453.2 165.6 0 0 0 0 4.1 28.9 19.7 76.4 NA
337 133.9 64.9 6.4 0.4 0 0 0 21.6 34.1 41.3 10.3
23.3 50.6 7 3 0 0 0 12.3 23.5 0 6.2 69
617 580.4 108 0 0 18.2 0 0 0 29.4 74.7 165
89.5 77.9 48.7 0 0 0 0 9.3 7.2 2 88.6 81.8
140.6 123.9 131.6 118.8 0 0 0 20.6 17.4 13.1 64.2 151.9
136.8 12.2 0 0 0 0 0 0 0 20.6 24.3 20.5
144.1 16.2 139.9 26.4 0 0 0 0 7.1 0 0 13.7
44.7 25.2 47.5 37.1 0 0 0 0 0 1 3.3 4
84.8 9.5 6.3 19.3 0 0 0 7.8 0 38.8 35.2 39.5
54.2 21 48.3 0 0 0 0 0 0 12.1 4 12.1
20 12.6 0 0 0 0 0 5.1 0 3 NA 28.2
80.8 16.9 45.6 20.1 0 0 0 26.2 0 6.5 21.1 45.8
81.2 91.3 20 6.5 0 0 0 0 0 1.2 6.5 26
23.9 15 33.6 0 0 0 0 0 0 3.2 0 30.9
48.6 55.3 22.8 21.2 0 0 0 6 0 3.3 25.7 41
99.8 108.1 15.7 24 0 0 0 10.6 8.9 2.1 16.1 12.6
42.9 0 25.2 0 0 6.2 0 0 0 0 18.8 3.1
16 77.7 90.5 8.8 0 0 0 0 10.7 22.2 0 13.9
92.6 62.8 43.5 0 0 0 0 4.5 3.1 4.4 9.3 14.3
157.6 86.1 47.1 10.4 0 0 0 0 8 0 12.8 0
70.3 86.8 54.1 37.5 9.6 0 0 0 0 29.5 24.4 19.2
NA NA NA NA NA NA NA NA NA NA NA NA
51 24.5 9.1 12.9 0 0 17.9 3.8 12.9 11.2 3.6 0
4.4 108.9 24.5 6.6 0 0 0 1.1 1.1 20.8 2.2 2.3
83.5 12.4 176.3 1.5 3.2 0 0 2.1 2.2 8.3 17.3 37
45.2 60.4 36.2 0 0 0 0 0 7.5 4.6 22.1 35.7
40.2 21.8 17.7 0 0 0 0 0 1.3 6.3 10.9 45.8
62.5 12.3 58.9 1.2 0 0 0.5 0 6 12.4 44 49
71.7 100.1 11.5 2.5 0 0 0 1.1 1.3 0 5.9 54.5
98.6 155.1 32.4 46.4 0 0 0 0 0 6.3 18.3 51.6
53.2 112.9 74 7 0 0 0 0 4.7 19.8 42.7 95
59.7 56.5 49.8 0 0 0 0 0 13.1 63.7 26.3 64.9
48.9 33.9 50 55 0 0 0 2.4 0 9 15.2 46.9
76.9 94.6 104.7 2.5 0 0 0 0 0 0 26.1 27.7
9.3 40.5 8.4 0 0 0 0 0 0 9.9 14.4 40.1
22.9 28.1 41.3 10.2 0 0 0 1.2 8.5 10.7 25.4 24.1
81.2 91.2 82.7 22 0 0 25.1 6.8 2.3 6.6 7.7 54.5
154.9 163 123.9 NA 0 0 31 37.9 39.9 35.4 29 23.7
60.2 52.5 15.4 12.3 6.6 4.2 3.4 1.9 7 10.9 13.1 53.4
55 65.2 39.8 40.5 0 0 0 18.5 29.5 4 27 79.5
132.4 69.4 86.2 6.2 1 2 0 0 21.2 14.7 48.6 50.7
36.6 65.5 5.2 24.4 0 0 0 8.2 21.3 0.2 5.7 55.9
177.3 NA 90.1 3.1 5.8 14.8 0 5.5 0.3 27.9 83.6 51.5
117.4 108.3 58.1 46.9 2.6 14.9 0.1 1.5 31.9 2.4 61.4 93.5
61.4 48.3 88 39.6 0 0 0 0 0 0 0 78.5
184 46 23 7 3 1 7.5 0 0 44.5 66 3
151.5 37.5 141 48 22.5 13 0 0 0 11.1 0 53.5
154.1 45 47.7 15.3 0 3 6 2 2.3 16.8 15.5 27.2
79.8 43.1 21.9 14.8 5.8 40 0 16 2 64 21.4 78.6
160.9 51.5 81.1 19.5 0 17 0 0.2 0.1 21.4 25 90
90 29 17 3.1 0 0.8 0.5 20 1.2 33.2 35 62.2
151.7 23.8 47.3 3 1.2 1.2 0 33.4 11.4 46.4 30.2 95.4
80.1 170.6 26.2 13.5 0 1 0.1 0 0.4 1.4 21.8 93.5
63.1 53.7 93.1 0 0 0 0 9.1 7.9 0 18.8 68
162.7 54.4 23.9 49.4 9 0 0 23.2 1.5 1 42.7 166.9
234.6 260.9 64.9 28.6 0 0 0 23.5 78.3 0 29.2 65.6
93.5 94.8 18.5 31.4 0 8.9 0 0 2.5 6.6 37.4 16.9
43.2 108.3 127.3 46.3 2.8 0 0 0 0 65.8 1 17.8
133.1 66.1 115.3 0 0.7 1 0 0.5 0.7 25.2 0.2 78.3
198.9 94 126.1 19.8 0 0 0 3 0 3.3 7 82.5
72.1 114.2 45.1 31.3 2 16.4 7.2 5.2 0 40.1 23.1 65.8
116.7 74 92.7 5 0 0 2.5 7 0.7 0 3.5 77.6
162.9 90.5 64.8 6.9 5.3 0 38.7 35.4 1 0.3 13 35.1
100.4 115.8 40.3 2.5 0 0 0 0 23 17.3 46.8 100.5
259.7 81.4 53.3 9.3 0 0 0 0 1.5 31.6 40.6 73.1
57.8 50.8 125.8 11.4 1.8 0 0 0 5.9 25.1 25.9 91.7
199.7 44.4 37 1.6 0 0 0 4.6 0 21.5 7.9 103.5
99 95.3 54 56.2 0 0 2.5 0 10 5.4 80.3 115.1
143 89.8 41.6 34.8 23 0 0 3.5 29 43 4 46.8
80.9 93.4 74.6 20 3.3 0 8 0 4.5 2 39.8 143.3
122 139.6 98.7 18.5 0 0 NA 0 0 2.5 15 109.8
181.1 88.8 22.4 9.5 21 18 0 10 0 43 6 111.3
147.5 65.7 23.2 17.4 3 0 0 0 7 11.8 33.8 44
137.3 36.5 64.5 17.6 0 0 13 0 3.2 15.7 16.5 51
