"fecha","spi.X100","spi.X101","spi.X102","spi.X104","spi.X105","spi.X107","spi.X108","spi.X109","spi.X110","spi.X111","spi.X112","spi.X113","spi.X116","spi.X117","spi.X118","spi.X119","spi.X120","spi.X121","spi.X122","spi.X123","spi.X124","spi.X125","spi.X126","spi.X200","spi.X201","spi.X202","spi.X203","spi.X204","spi.X205","spi.X206"
"1991-07-01",-7.691804e-02,-3.491492e-01,-1.641368e-01,-3.298129e-01,-7.381446e-01,-6.506286e-01,-3.061782e-01, 1.497603e-02,-1.159432e-01,-1.969184e-01,-5.958094e-01,-2.028874e-01, 1.899568e-02,-4.929956e-01,-1.222207e-01,-7.044784e-01,-3.552804e-01,-7.922998e-01,-2.415801e-01,-5.734261e-01,-8.290047e-01, 2.518237e-01,-6.305050e-01,-6.618523e-01,-4.688550e-01,-1.052668e+00,-7.934462e-01,-1.175349e+00,-7.178874e-01,-8.855504e-01
"1991-08-01",-4.414914e-01,-6.916778e-01,-6.616396e-01,-5.274228e-01,-8.315232e-01,-8.190558e-01,-5.412288e-01,-1.159018e-01,-3.929933e-01,-2.640995e-01,-9.584505e-01,-4.750072e-01,-2.978126e-01,-7.236879e-01,-4.939415e-01,-1.008429e+00,-4.192018e-01,-8.489084e-01,-3.878340e-01,-8.161655e-01,-9.594549e-01,-8.804365e-02,-7.388068e-01,-8.820630e-01,-8.022459e-01,-1.228623e+00,-9.838465e-01,-1.288495e+00,-1.019426e+00,-1.108081e+00
"1991-09-01",-1.038300e+00,-8.049951e-01,-9.943349e-01,-7.212132e-01,-1.120636e+00,-1.024260e+00,-6.249414e-01,-3.023002e-01,-7.619924e-01,-6.003649e-01,-1.199688e+00,-5.954468e-01,-5.319806e-01,-7.845108e-01,-1.083811e+00,-1.265834e+00,-8.716061e-01,-1.129534e+00,-6.721937e-01,-1.160116e+00,-1.264434e+00,-3.469839e-01,-1.003967e+00,-1.060481e+00,-8.253752e-01,-1.435526e+00,-1.116376e+00,-1.519494e+00,-1.220538e+00,-1.601104e+00
"1991-10-01",-1.153018e+00,-7.003191e-01,-6.748304e-01,-1.108129e+00,-7.932952e-01,-8.681786e-01,-6.038032e-01,-4.978264e-01,-1.094628e+00,-5.587645e-01,-1.198689e+00,-6.999939e-01,-6.858071e-01,-5.461300e-01,-1.226821e+00,-1.062278e+00,-7.109541e-01,-1.095949e+00,-6.879362e-01,-9.256436e-01,-1.198680e+00,-8.089319e-01,-8.257204e-01,-6.281098e-01,-6.947713e-01,-1.146435e+00,-8.011978e-01,-1.129915e+00,-1.388244e+00,-1.176313e+00
"1991-11-01",-9.835603e-01,-6.739378e-01,-5.434753e-01,-7.805275e-01,-7.637981e-02,-6.435489e-01,-7.649026e-01,-8.180132e-02,-9.245875e-01, 1.550408e-01,-1.025760e+00,-7.803246e-01,-4.875469e-01, 5.336007e-02,-1.073895e+00,-9.670206e-01,-2.690586e-01,-3.077911e-01,-5.274095e-01,-8.234125e-01,-1.062485e+00,-8.940552e-01,-4.863444e-01,-2.102455e-01,-4.316058e-01,-8.051467e-01,-7.271252e-01,-4.670910e-01,-9.053774e-01,-6.613248e-01
"1991-12-01",-1.891983e+00,-1.721271e+00,-1.418697e+00,-1.780064e+00,-1.272384e+00,-2.485659e+00,-1.726347e+00,-1.204337e+00,-1.776579e+00,-1.017791e+00,-2.030820e+00,-1.700075e+00,-1.311279e+00,-1.684210e+00,-1.936245e+00,-2.138730e+00,-1.558053e+00,-1.190725e+00,-1.691971e+00,-2.130695e+00,-2.206616e+00,-1.710140e+00,-1.899947e+00,-1.555528e+00,-1.172517e+00,-1.952335e+00,-1.677014e+00,-1.391169e+00,-1.483903e+00,-1.559521e+00
"1992-01-01",-1.021325e+00,-6.307436e-01,-5.708636e-01,-1.062000e+00,-1.425780e+00,-1.544708e+00,-5.271638e-01,-2.345135e-01,-8.975031e-01,-1.016174e+00,-1.177914e+00,-6.489620e-01,-7.196967e-01,-1.315267e+00,-1.072028e+00,-1.023167e+00,-1.286580e+00,-1.269651e+00,-9.060563e-01,-1.352406e+00,-1.372971e+00,-4.277064e-01,-1.529220e+00,-1.537986e+00,-1.173751e+00,-2.219074e+00,-1.293693e+00,-1.863315e+00,-1.237380e+00,-1.962611e+00
"1992-02-01",-1.356585e+00,-1.468394e+00,-1.102842e+00,-1.363976e+00,-2.071788e+00,-2.006771e+00,-1.324605e+00,-1.019995e+00,-1.142065e+00,-1.761206e+00,-1.614033e+00,-1.472215e+00,-1.379777e+00,-2.033793e+00,-1.405142e+00,-1.702658e+00,-2.088293e+00,-1.972143e+00,-1.698167e+00,-1.889988e+00,-1.783164e+00,-1.150960e+00,-2.242828e+00,-2.034204e+00,-1.589673e+00,-2.606685e+00,-1.833632e+00,-2.253541e+00,-1.674110e+00,-2.600161e+00
"1992-03-01",-1.779154e+00,-1.745168e+00,-1.539979e+00,-1.755662e+00,-2.404804e+00,-2.324258e+00,-1.624533e+00,-1.217555e+00,-1.588598e+00,-1.937571e+00,-1.936245e+00,-1.713496e+00,-1.679323e+00,-2.404838e+00,-1.819227e+00,-2.028012e+00,-2.349324e+00,-2.160939e+00,-1.857345e+00,-2.203719e+00,-2.223765e+00,-1.521697e+00,-2.505977e+00,-2.707978e+00,-2.435484e+00,-2.959026e+00,-2.292274e+00,-2.675191e+00,-2.594793e+00,-2.917956e+00
"1992-04-01",-1.776659e+00,-1.716742e+00,-1.554100e+00,-1.735799e+00,-2.398771e+00,-2.246301e+00,-1.668911e+00,-1.204595e+00,-1.675526e+00,-1.842787e+00,-1.943495e+00,-1.653445e+00,-1.682675e+00,-2.363122e+00,-1.770333e+00,-1.975884e+00,-2.275998e+00,-2.092003e+00,-1.848264e+00,-2.193765e+00,-2.241193e+00,-1.547605e+00,-2.478660e+00,-2.643887e+00,-2.355792e+00,-2.925803e+00,-2.267159e+00,-2.650731e+00,-2.469052e+00,-2.826295e+00
"1992-05-01",-1.829309e+00,-1.660411e+00,-1.514158e+00,-1.757645e+00,-2.387770e+00,-2.246868e+00,-1.606487e+00,-1.200527e+00,-1.754943e+00,-1.844842e+00,-1.916757e+00,-1.591293e+00,-1.582923e+00,-2.353259e+00,-1.833256e+00,-1.917548e+00,-2.269255e+00,-2.067460e+00,-1.742391e+00,-2.117427e+00,-2.229445e+00,-1.490957e+00,-2.457219e+00,-2.617135e+00,-2.365208e+00,-2.839534e+00,-2.254114e+00,-2.652162e+00,-2.328968e+00,-2.737761e+00
"1992-06-01",-1.484504e+00,-1.535841e+00,-1.306337e+00,-1.476243e+00,-2.324374e+00,-2.142587e+00,-1.498379e+00,-1.158289e+00,-1.492746e+00,-1.813768e+00,-1.673883e+00,-1.512070e+00,-1.416037e+00,-2.222861e+00,-1.501360e+00,-1.768282e+00,-2.242141e+00,-2.085231e+00,-1.675277e+00,-2.026324e+00,-2.067507e+00,-1.338309e+00,-2.443605e+00,-2.705141e+00,-2.402498e+00,-2.841984e+00,-2.095878e+00,-2.610016e+00,-1.990217e+00,-2.565736e+00
"1992-07-01",-1.269983e+00,-1.464773e+00,-1.272822e+00,-1.204499e+00,-2.302453e+00,-2.040520e+00,-1.444818e+00,-1.133465e+00,-1.179416e+00,-1.725251e+00,-1.425938e+00,-1.472222e+00,-1.409307e+00,-2.136503e+00,-1.182986e+00,-1.641318e+00,-2.205138e+00,-2.058528e+00,-1.637862e+00,-1.971971e+00,-1.923716e+00,-1.304723e+00,-2.380528e+00,-2.672112e+00,-2.105663e+00,-2.838709e+00,-2.003314e+00,-2.623817e+00,-1.580965e+00,-2.616355e+00
"1992-08-01",-1.135842e+00,-1.389557e+00,-9.743075e-01,-1.046053e+00,-2.300557e+00,-1.961795e+00,-1.340923e+00,-1.077514e+00,-9.878308e-01,-1.722372e+00,-1.259021e+00,-1.376333e+00,-1.154500e+00,-2.080881e+00,-1.043477e+00,-1.534605e+00,-2.168235e+00,-2.089720e+00,-1.601477e+00,-1.888889e+00,-1.755783e+00,-1.164239e+00,-2.299020e+00,-2.434291e+00,-1.739757e+00,-2.668850e+00,-1.826773e+00,-2.551619e+00,-1.313265e+00,-2.535523e+00
"1992-09-01",-8.702670e-01,-1.166635e+00,-7.417612e-01,-8.119723e-01,-2.126654e+00,-1.740369e+00,-1.070324e+00,-9.020485e-01,-7.325634e-01,-1.597457e+00,-1.094801e+00,-1.203350e+00,-9.291293e-01,-1.878657e+00,-7.749019e-01,-1.287856e+00,-1.968450e+00,-1.971890e+00,-1.457747e+00,-1.780360e+00,-1.463335e+00,-9.911311e-01,-2.164321e+00,-2.142981e+00,-1.498116e+00,-2.515483e+00,-1.609151e+00,-2.360397e+00,-1.091172e+00,-2.399947e+00
"1992-10-01",-1.096180e+00,-1.688862e+00,-1.194978e+00,-1.051227e+00,-1.760103e+00,-1.751414e+00,-1.752735e+00,-1.478044e+00,-1.061810e+00,-1.473743e+00,-1.295429e+00,-1.625237e+00,-1.093922e+00,-1.803643e+00,-9.300959e-01,-1.769610e+00,-1.825636e+00,-1.754339e+00,-1.663180e+00,-1.888456e+00,-1.554614e+00,-1.686811e+00,-1.968314e+00,-2.051049e+00,-1.356603e+00,-2.091445e+00,-1.489751e+00,-1.874616e+00,-8.905147e-01,-1.787242e+00
"1992-11-01",-5.590929e-01,-6.149910e-01,-3.612635e-01,-5.428877e-01,-1.123575e+00,-1.217080e+00,-8.054144e-01,-2.800081e-01,-5.912193e-01,-4.681992e-01,-4.625087e-01,-6.352867e-01,-3.040302e-01,-9.750438e-01,-3.377920e-01,-7.528069e-01,-9.164174e-01,-1.062653e+00,-7.098783e-01,-1.459965e+00,-9.785931e-01,-8.805712e-01,-1.150795e+00,-1.563669e+00,-6.592527e-01,-1.491150e+00,-1.059182e+00,-1.322315e+00,-3.176245e-01,-1.035015e+00
"1992-12-01", 6.196153e-02, 1.451114e-01, 2.416389e-01,-4.277515e-02,-1.698477e-01,-9.771763e-02, 9.123014e-02, 5.724247e-01,-8.723546e-02, 5.403131e-01, 2.055995e-01, 2.068593e-01, 3.059420e-01,-1.434121e-01, 2.249748e-01, 3.466422e-01, 5.008629e-01,-5.466496e-02, 5.823227e-01,-4.145239e-01, 1.549025e-01, 8.831193e-02, 7.902180e-03,-1.328547e+00,-4.129315e-01,-1.180876e+00,-7.022944e-01,-6.343061e-01, 1.617746e-01,-2.700148e-01
"1993-01-01", 9.441967e-01, 8.991497e-01, 6.073792e-01, 7.757828e-01, 4.830420e-01, 6.715859e-01, 6.827024e-01, 1.018315e+00, 8.483145e-01, 5.705858e-01, 7.412292e-01, 6.571336e-01, 1.187076e+00, 3.598452e-01, 1.021031e+00, 7.515757e-01, 7.806728e-01, 3.754178e-01, 6.564198e-01, 3.325058e-01, 1.082062e+00, 9.889160e-01, 6.852775e-01,-1.056856e-01, 3.577720e-01, 4.290839e-01,-6.660572e-02, 8.585043e-01, 1.022821e+00, 1.176782e+00
"1993-02-01", 2.843098e-01, 8.786729e-03,-4.235911e-02, 8.491358e-02,-2.668246e-01,-8.116313e-02,-1.765143e-01, 2.028375e-01, 2.257165e-01,-3.099192e-01, 9.758724e-02,-2.341920e-01, 2.877885e-01,-5.407750e-01, 3.495453e-01,-7.327228e-02,-1.133856e-01,-3.643797e-01,-2.288443e-01,-3.629144e-01, 3.552785e-01, 1.782979e-01,-1.753293e-01,-8.081988e-01,-9.298991e-02,-3.599845e-01,-8.584542e-01,-4.773325e-02, 4.091874e-01, 3.614497e-01
"1993-03-01",-6.075992e-03,-8.930061e-02,-1.143819e-01,-3.095135e-01,-3.392202e-01, 4.871231e-02,-2.788707e-01, 1.889119e-01,-1.316370e-01,-2.023766e-01,-5.589252e-02,-3.374808e-01, 1.185260e-01,-7.028083e-01, 6.567086e-02,-1.687789e-01,-2.824789e-01,-4.052020e-01,-2.564294e-01,-3.343255e-01, 2.168177e-01, 1.192098e-01,-2.988236e-01,-7.265803e-01,-1.681727e-01,-4.900957e-01,-9.608388e-01,-6.290766e-02, 2.939376e-02, 1.232298e-01
"1993-04-01",-1.779640e-01,-1.551527e-01,-3.258561e-01,-5.123895e-01,-4.000598e-01,-6.929467e-02,-3.874126e-01, 1.361634e-01,-3.600857e-01,-2.724901e-01,-2.482522e-01,-4.224240e-01,-3.300577e-02,-7.916236e-01,-1.696785e-01,-2.991582e-01,-3.217436e-01,-4.515918e-01,-2.874364e-01,-4.178506e-01, 1.403916e-01, 7.834142e-02,-3.844770e-01,-7.633292e-01,-2.159220e-01,-5.291374e-01,-9.547482e-01,-1.029267e-01,-1.915040e-01, 8.016625e-02
"1993-05-01",-2.211238e-01,-1.660205e-01,-4.448610e-01,-5.813427e-01,-4.071361e-01,-9.143319e-02,-4.161088e-01, 1.397309e-01,-4.375607e-01,-2.743448e-01,-2.882655e-01,-4.533880e-01,-1.685284e-01,-8.134042e-01,-2.154015e-01,-3.249259e-01,-3.228365e-01,-4.635608e-01,-2.879585e-01,-4.430138e-01, 7.851108e-02, 8.635117e-03,-3.993779e-01,-8.083207e-01,-3.712838e-01,-5.485059e-01,-1.044672e+00,-1.240152e-01,-3.515681e-01, 5.200375e-02
"1993-06-01",-4.236656e-02,-1.378029e-01,-3.421512e-01,-4.572433e-01,-3.509860e-01,-1.261605e-02,-3.642566e-01, 1.542966e-01,-2.946387e-01,-2.765190e-01,-1.621118e-01,-4.213110e-01,-1.198759e-01,-7.470941e-01,-4.943117e-02,-2.736825e-01,-3.057358e-01,-4.584382e-01,-2.571531e-01,-3.846882e-01, 1.955153e-01, 1.269205e-01,-3.570129e-01,-8.525031e-01,-1.108955e-01,-5.186485e-01,-9.972266e-01,-8.224759e-02,-4.011194e-02, 5.855895e-02
"1993-07-01",-7.219611e-02,-1.053232e-01,-3.321406e-01,-4.017567e-01,-3.441018e-01,-4.722163e-02,-3.669430e-01, 1.613754e-01,-2.780457e-01,-2.421322e-01,-1.663919e-01,-4.124039e-01,-1.007919e-01,-7.526013e-01,-7.718864e-02,-2.637131e-01,-2.783688e-01,-4.074197e-01,-2.307382e-01,-4.006686e-01, 1.620663e-01, 1.229115e-01,-3.315644e-01,-8.300684e-01,-9.819801e-02,-5.228485e-01,-9.855085e-01,-8.756476e-02,-1.762658e-02, 9.095580e-02
"1993-08-01",-5.261204e-02,-1.282793e-01,-3.083734e-01,-3.859734e-01,-3.206314e-01,-4.079445e-02,-3.875621e-01, 8.787720e-02,-2.426895e-01,-2.707116e-01,-1.861374e-01,-4.257265e-01,-2.584489e-01,-7.223473e-01,-5.624692e-02,-2.898844e-01,-3.346782e-01,-4.232371e-01,-2.949648e-01,-3.601421e-01, 1.640540e-01, 7.621595e-02,-3.394444e-01,-7.399943e-01,-7.364157e-02,-4.675512e-01,-8.270754e-01,-6.028953e-02, 6.569173e-02, 1.541820e-01
"1993-09-01", 1.692561e-01,-1.344315e-01,-1.627635e-01,-1.584175e-01,-2.933879e-01,-4.700872e-02,-3.835752e-01, 2.627215e-02, 4.007018e-03,-3.017584e-01,-9.098714e-02,-4.651394e-01,-1.492055e-01,-6.563990e-01, 1.508830e-01,-3.650476e-01,-4.789514e-01,-4.285598e-01,-4.314642e-01,-3.268318e-01, 1.899592e-01, 2.042201e-01,-3.987087e-01,-5.042078e-01, 1.123834e-01,-1.698112e-01,-6.541460e-01, 1.650354e-01, 1.495565e-01, 3.179620e-01
"1993-10-01",-7.681322e-01,-1.067864e+00,-5.963501e-01,-1.103089e+00,-1.027636e+00,-6.458261e-01,-1.116906e+00,-1.113456e+00,-1.088539e+00,-7.076283e-01,-6.671391e-01,-1.207488e+00,-1.289932e+00,-1.221113e+00,-7.769153e-01,-1.090538e+00,-1.310163e+00,-8.926683e-01,-1.029010e+00,-8.423752e-01,-8.274532e-01,-7.211100e-01,-1.163059e+00,-1.063492e+00,-2.076478e-01,-1.030868e+00,-9.831815e-01,-6.333343e-01,-7.467330e-01,-8.957761e-01
"1993-11-01", 9.071376e-01, 5.705651e-01, 9.443466e-01, 3.045195e-01, 1.471026e-02, 6.490358e-01, 3.712911e-01, 2.715825e-01, 3.902283e-01, 4.840984e-01, 9.605991e-01, 2.684462e-01, 2.920627e-01,-3.606849e-03, 9.169136e-01, 5.320145e-01,-3.429343e-01,-1.529358e-01, 1.819506e-01, 2.711686e-01, 4.766101e-01, 7.552307e-01,-3.499407e-01,-1.100819e-01, 4.413694e-01,-1.310075e-01, 1.266029e-01, 2.992415e-01, 2.644657e-01,-4.238068e-02
"1993-12-01", 1.252725e+00, 9.527285e-01, 8.584198e-01, 8.039496e-01, 6.966367e-01, 5.483054e-01, 7.086757e-01, 2.425588e-01, 7.419911e-01, 3.483833e-01, 1.334127e+00, 8.041927e-01, 5.015531e-01, 1.040821e+00, 1.235717e+00, 9.726048e-01, 2.918710e-01, 2.093607e-01, 2.401603e-01, 6.437197e-01, 7.757176e-01, 1.060173e+00, 3.263459e-01, 1.403585e-01, 8.229034e-01, 6.484646e-01, 5.995968e-01, 8.072452e-01, 6.214327e-01, 5.837693e-01
"1994-01-01", 3.409611e-01,-8.360841e-02, 1.436921e-01, 1.476644e-01,-1.572538e-01,-1.942160e-01, 1.018353e-01,-5.280027e-01, 1.958412e-01,-3.404976e-01, 3.435591e-01,-6.501123e-02,-1.374971e-01, 2.460026e-01, 3.410631e-01, 4.707606e-02,-3.911657e-01,-3.089362e-01,-3.468735e-01,-9.311014e-02,-1.716780e-01, 1.402001e-01,-1.806467e-01,-2.228191e-01,-1.284678e-01, 2.490491e-01,-1.039603e-01, 1.733914e-01, 3.648603e-04, 2.716665e-01
"1994-02-01", 2.067656e-01,-2.212900e-01, 1.453371e-01,-1.040422e-01,-1.063633e-01,-5.840105e-02,-1.516290e-01,-6.849443e-01,-6.581751e-02,-7.098619e-02, 2.563585e-01,-2.461557e-01,-4.125308e-01, 4.253796e-01, 2.052878e-01,-2.944212e-02,-1.618460e-01,-3.688249e-03,-9.214015e-02,-4.221183e-02,-2.643871e-01,-3.082868e-02, 6.214377e-02,-5.774810e-02,-1.996666e-01, 4.198959e-01, 6.593184e-02, 2.615383e-01,-2.046108e-01, 5.589714e-01
"1994-03-01",-5.001164e-02,-3.734738e-01,-1.246016e-01,-3.150842e-01,-4.400970e-01,-2.628989e-01,-3.264708e-01,-8.789733e-01,-2.418497e-01,-2.420992e-01,-3.789014e-02,-4.178836e-01,-6.297019e-01, 5.307204e-02,-4.163113e-02,-1.970103e-01,-4.571925e-01,-1.716513e-01,-3.099791e-01,-2.212199e-01,-3.710319e-01,-3.330657e-01,-1.748621e-01,-3.708644e-01,-3.756524e-01, 6.541077e-02,-2.214081e-01,-3.666115e-02,-4.573393e-01, 1.830755e-01
"1994-04-01",-1.321649e-01,-4.417421e-01,-2.385010e-01,-3.846001e-01,-4.586500e-01,-2.790173e-01,-3.901856e-01,-9.045118e-01,-2.866503e-01,-2.706795e-01,-7.501920e-02,-4.479999e-01,-7.047302e-01, 2.013434e-02,-1.312663e-01,-2.384123e-01,-4.550268e-01,-1.984904e-01,-3.222543e-01,-2.530727e-01,-4.088616e-01,-3.638256e-01,-1.989326e-01,-3.196532e-01,-4.427884e-01, 8.126609e-02,-2.406781e-01,-1.390724e-02,-5.658167e-01, 1.788587e-01
"1994-05-01",-1.696083e-01,-4.629775e-01,-3.452958e-01,-4.292030e-01,-4.707399e-01,-3.368927e-01,-4.573255e-01,-9.364170e-01,-3.603777e-01,-2.738164e-01,-9.094726e-02,-4.862788e-01,-6.540777e-01, 9.781517e-03,-1.694177e-01,-2.575777e-01,-4.599655e-01,-2.192787e-01,-3.341362e-01,-2.708265e-01,-4.240300e-01,-4.334527e-01,-2.359106e-01,-3.647880e-01,-5.293025e-01, 2.972066e-02,-2.934665e-01,-5.910738e-02,-6.278548e-01, 1.256499e-01
"1994-06-01",-3.734002e-01,-5.004921e-01,-4.572270e-01,-5.040946e-01,-5.039493e-01,-3.887854e-01,-4.714653e-01,-9.394934e-01,-5.236696e-01,-2.679431e-01,-1.600584e-01,-5.191350e-01,-7.707615e-01,-7.553256e-02,-3.591072e-01,-2.607595e-01,-4.785431e-01,-1.836560e-01,-3.695859e-01,-2.770651e-01,-4.237392e-01,-5.380944e-01,-2.366158e-01,-4.070318e-01,-5.596456e-01, 3.044412e-02,-3.219851e-01,-8.056379e-02,-5.134258e-01, 1.051153e-01
"1994-07-01",-3.737819e-01,-5.827052e-01,-5.838813e-01,-6.541579e-01,-4.745127e-01,-3.940179e-01,-5.532238e-01,-9.834724e-01,-5.637078e-01,-3.227631e-01,-2.476927e-01,-5.854240e-01,-8.580874e-01,-5.181582e-02,-3.533519e-01,-3.317128e-01,-4.822314e-01,-1.744592e-01,-4.154057e-01,-3.179276e-01,-4.650231e-01,-5.775543e-01,-2.190201e-01,-3.984768e-01,-6.958868e-01, 4.478318e-02,-3.376601e-01,-8.550595e-02,-5.250160e-01, 1.407169e-01
"1994-08-01",-8.251201e-01,-7.785352e-01,-1.013506e+00,-9.679520e-01,-5.281231e-01,-6.004967e-01,-7.208027e-01,-1.023224e+00,-1.005490e+00,-3.137501e-01,-6.471264e-01,-7.271894e-01,-1.300166e+00,-1.322883e-01,-8.065861e-01,-5.958802e-01,-5.110465e-01,-1.992042e-01,-4.490263e-01,-4.658690e-01,-7.009334e-01,-8.001064e-01,-2.558624e-01,-4.662158e-01,-7.419120e-01,-1.584608e-02,-4.405145e-01,-8.893469e-02,-8.295318e-01, 1.231063e-01
"1994-09-01",-1.236920e+00,-1.217524e+00,-1.352474e+00,-1.245950e+00,-8.044082e-01,-8.113380e-01,-9.431844e-01,-1.273516e+00,-1.318153e+00,-3.898882e-01,-1.109848e+00,-1.014590e+00,-1.592148e+00,-5.040486e-01,-1.206972e+00,-9.843155e-01,-6.288219e-01,-2.393823e-01,-5.065504e-01,-7.541758e-01,-9.816569e-01,-1.104412e+00,-4.598928e-01,-5.919858e-01,-1.079995e+00,-1.689075e-01,-6.835650e-01,-2.605033e-01,-1.054985e+00, 2.119926e-02
"1994-10-01",-1.023892e+00,-7.098055e-01,-9.205020e-01,-1.118470e+00,-4.644784e-01,-4.294907e-01,-7.912976e-01,-7.195089e-01,-1.386571e+00,-7.183233e-04,-6.925121e-01,-6.160744e-01,-1.217644e+00,-2.850728e-01,-1.014346e+00,-5.799741e-01,-1.845137e-01, 7.917028e-02,-1.568401e-01,-3.889335e-01,-6.146700e-01,-7.906015e-01,-1.374840e-01,-4.665269e-01,-7.060835e-01,-9.810712e-02,-4.889716e-01,-9.899219e-02,-7.715123e-01, 7.389251e-02
"1994-11-01",-1.239040e+00,-1.433764e+00,-1.682189e+00,-1.144522e+00,-1.271568e+00,-1.046624e+00,-1.251847e+00,-1.266632e+00,-1.405655e+00,-7.755138e-01,-1.085609e+00,-1.001818e+00,-1.689196e+00,-1.178656e+00,-1.228282e+00,-1.033754e+00,-1.102316e+00,-6.674878e-01,-1.377100e+00,-9.068774e-01,-7.776000e-01,-1.227901e+00,-1.058185e+00,-1.027086e+00,-8.640100e-01,-8.162021e-01,-1.215917e+00,-7.175953e-01,-8.421990e-01,-8.183469e-01
"1994-12-01",-1.442524e+00,-1.131461e+00,-1.830712e+00,-1.376399e+00,-8.964837e-01,-1.226623e+00,-1.348910e+00,-6.324122e-01,-1.616867e+00, 1.933095e-01,-1.113419e+00,-1.021018e+00,-1.681759e+00,-1.085114e+00,-1.412149e+00,-1.311359e+00,-3.933856e-01,-4.535838e-02,-3.860127e-01,-1.383087e+00,-1.248816e+00,-9.913408e-01,-1.040958e+00,-1.874675e-01,-1.381952e+00,-1.063824e-01,-6.572589e-01,-7.673708e-02,-1.203921e+00,-2.620526e-01
"1995-01-01",-2.080935e+00,-1.690882e+00,-2.216500e+00,-2.039916e+00,-1.405047e+00,-1.983489e+00,-1.579299e+00,-1.207483e+00,-2.207019e+00,-9.546711e-01,-2.053879e+00,-1.570333e+00,-2.243492e+00,-1.796197e+00,-2.067900e+00,-1.883035e+00,-1.185575e+00,-8.537069e-01,-1.144280e+00,-1.930919e+00,-1.893518e+00,-1.667630e+00,-1.515536e+00,-1.290867e+00,-2.192792e+00,-7.915499e-01,-1.637493e+00,-1.042914e+00,-2.005987e+00,-9.154549e-01
"1995-02-01",-1.722733e+00,-1.651942e+00,-1.905275e+00,-1.487998e+00,-1.963255e+00,-1.779585e+00,-1.373211e+00,-1.458764e+00,-2.163227e+00,-1.622543e+00,-1.927859e+00,-1.496757e+00,-1.708720e+00,-2.052933e+00,-1.705219e+00,-1.651782e+00,-1.826762e+00,-1.465295e+00,-1.803348e+00,-1.747462e+00,-2.014751e+00,-1.614140e+00,-1.883800e+00,-1.541185e+00,-2.099025e+00,-1.242839e+00,-1.769032e+00,-1.580189e+00,-1.954906e+00,-1.506648e+00
"1995-03-01",-1.457329e+00,-1.450585e+00,-1.704817e+00,-1.303259e+00,-1.585758e+00,-1.486065e+00,-1.311294e+00,-1.328623e+00,-2.039895e+00,-1.228066e+00,-1.724969e+00,-1.264151e+00,-1.485813e+00,-1.481623e+00,-1.462431e+00,-1.465637e+00,-1.488933e+00,-1.180390e+00,-1.484618e+00,-1.460702e+00,-1.780912e+00,-1.319352e+00,-1.632763e+00,-1.244116e+00,-1.876144e+00,-6.128593e-01,-1.188118e+00,-8.540423e-01,-1.968634e+00,-6.883722e-01
"1995-04-01",-1.545119e+00,-1.451764e+00,-1.686549e+00,-1.300607e+00,-1.630192e+00,-1.520497e+00,-1.313240e+00,-1.399583e+00,-2.097500e+00,-1.288230e+00,-1.705460e+00,-1.244736e+00,-1.448213e+00,-1.538723e+00,-1.552901e+00,-1.451098e+00,-1.515251e+00,-1.227409e+00,-1.453285e+00,-1.479870e+00,-1.812555e+00,-1.319372e+00,-1.687670e+00,-1.336457e+00,-1.983713e+00,-6.809097e-01,-1.276499e+00,-9.074336e-01,-2.066794e+00,-7.564484e-01
"1995-05-01",-1.545988e+00,-1.469761e+00,-1.647655e+00,-1.308031e+00,-1.631389e+00,-1.474369e+00,-1.332976e+00,-1.404881e+00,-1.992641e+00,-1.290011e+00,-1.767602e+00,-1.287347e+00,-1.401358e+00,-1.522889e+00,-1.556846e+00,-1.461483e+00,-1.521813e+00,-1.229445e+00,-1.527417e+00,-1.522081e+00,-1.869133e+00,-1.381748e+00,-1.689330e+00,-1.332120e+00,-1.978670e+00,-6.759594e-01,-1.219766e+00,-9.045592e-01,-1.940172e+00,-7.605811e-01
"1995-06-01",-1.604547e+00,-1.499691e+00,-1.643582e+00,-1.309069e+00,-1.685722e+00,-1.493970e+00,-1.351048e+00,-1.431042e+00,-1.936930e+00,-1.318902e+00,-1.816700e+00,-1.290582e+00,-1.431563e+00,-1.571763e+00,-1.614551e+00,-1.490127e+00,-1.528336e+00,-1.270320e+00,-1.570703e+00,-1.518792e+00,-1.827019e+00,-1.350305e+00,-1.689333e+00,-1.386693e+00,-1.961971e+00,-6.742523e-01,-1.237707e+00,-8.688361e-01,-1.636169e+00,-7.979740e-01
"1995-07-01",-1.545696e+00,-1.526244e+00,-1.713372e+00,-1.353420e+00,-1.699519e+00,-1.504552e+00,-1.371511e+00,-1.445617e+00,-1.970362e+00,-1.355451e+00,-1.846493e+00,-1.302840e+00,-1.488497e+00,-1.537281e+00,-1.568475e+00,-1.515051e+00,-1.545677e+00,-1.279330e+00,-1.588442e+00,-1.501122e+00,-1.800115e+00,-1.361894e+00,-1.698222e+00,-1.353244e+00,-1.943614e+00,-6.395350e-01,-1.180246e+00,-8.441360e-01,-1.690509e+00,-7.807217e-01
