"fecha","spi.X100","spi.X101","spi.X102","spi.X104","spi.X105","spi.X107","spi.X108","spi.X109","spi.X110","spi.X111","spi.X112","spi.X113","spi.X116","spi.X117","spi.X118","spi.X119","spi.X120","spi.X121","spi.X122","spi.X123","spi.X124","spi.X125","spi.X126","spi.X200","spi.X201","spi.X202","spi.X203","spi.X204","spi.X205","spi.X206"
"1983-08-01", 0.6795569141, 1.4170725802, 1.1864758750, 0.1786968398, 0.9652755973, 0.1144741546, 1.3909901887, 0.8260385940, 0.9135147026,-1.1446444380, 0.6594664541, 1.4264237641, 1.4695391892,-0.1885281118, 0.5935794014, 1.1917382560, 0.5977975097, 0.4233419948, 1.2461789363, 1.4553580625, 1.0754868624, 1.3038456076, 0.9730425228, 0.0031467672, 0.2001421447, 0.0876844043, 0.1882992381,-0.1648699484, 0.1255855351,-1.1503493804
"1983-09-01", 0.5201100660, 1.1657285418, 1.0433528342, 0.3894332763, 0.5562497649, 0.7440863435, 1.2780966607,-0.2174119512, 0.9430743455,-0.7683627278, 0.5720021024, 1.1363781861, 1.1824543393, 0.4216922643, 0.4963436404, 0.7375191824,-0.1624612732,-0.1318231423, 0.6726327167, 0.5778187541, 1.2043648928, 0.6415509428, 0.6711149290, 0.9139714265, 0.6562337382, 0.4279231416, 0.8772973210, 0.4314050227, 0.9118711817,-0.8399047108
"1983-10-01", 0.0254963270,-0.0583671633, 0.5137643038,-0.0872662696,-0.7767731182,-0.0356796012, 0.4756508601,-0.2878609818,-0.2562923717,-0.7219218651, 0.3237035077, 0.5666863318, 1.0929326635,-0.2921273974,-0.0324934225,-0.3776516621,-0.1811963513,-0.0845124241, 0.6657968497,-0.1744250029, 0.5753472092, 0.5418046543, 0.1351888669,-0.1821929466,-0.3909640093,-0.5781489828,-0.0999086700,-0.7253096645,-0.0105628923,-0.7905526927
"1983-11-01",-0.8097442217,-0.9245853660,-0.3986864868,-0.7285134926,-1.4853469773,-1.0949510799,-0.3722884913,-0.7515710025,-0.8107468504,-1.3944009596,-0.5919820203,-0.5185139674,-0.3901485792,-1.1203066310,-0.8557305327,-1.1497850093,-0.9171441846,-0.7967335874,-0.7389272415,-1.1868493361,-0.5549390219, 0.0188054515,-1.1481742352,-0.9202388477,-1.4811154780,-0.8902195655,-1.3013886765,-1.2948199474,-1.5313586073,-1.0076161497
"1983-12-01",-1.8009523657,-1.2534416802,-0.9538193812,-1.5311660237,-0.9923045561,-1.2556341702,-0.7219416949,-1.0972433907,-1.4372625702,-0.8551790237,-1.2572301111,-0.9424807357,-0.5949130461,-0.8150319970,-1.8013342302,-1.5723231026,-1.3214189051,-0.3917944405,-0.6386309843,-1.3094543101,-0.9061689572,-0.4907216222,-1.1972898345,-0.3256370437,-1.3156379157,-0.5794447464,-0.6719264126,-0.8970381676,-1.4082335452,-0.8015442258
"1984-01-01", 0.2651591857, 0.7527038463, 0.8420845786, 0.6304871895, 0.7812390451, 1.8864197832, 1.3193721481, 1.6037017434, 0.4372696422, 1.3735075042, 0.8939874849, 1.4527886695, 0.8074782683, 1.8784464042, 0.2752673580, 1.3219048846, 0.9749291269, 0.9118024406, 1.7328436752, 1.5235845141, 1.2212800583, 1.5875786395, 0.7879652721, 1.8068855163, 1.8550853426, 1.2824863767, 1.7983695855, 0.7494577718, 1.0722977541, 0.6974213892
"1984-02-01", 1.4822514067, 1.4169651512, 1.6362129530, 1.7044936295, 1.2389268822, 2.6333085064, 1.8444087991, 2.1573590125, 1.4230876625, 1.8695694122, 1.8025515919, 2.0920566850, 1.7324349714, 2.4925165553, 1.5204232443, 1.9953391138, 1.5528586791, 1.3611386183, 2.2381937296, 2.3489612886, 2.3578907235, 2.0184754545, 1.4684186761, 2.3959701314, 2.6827546848, 1.9627925965, 2.7344730257, 1.7263708863, 1.9889136594, 1.4133303644
"1984-03-01", 2.4702370660, 2.2605600066, 2.5732943874, 2.8148475605, 1.6790644823, 2.9738977387, 2.4663154166, 2.7136450388, 2.2725157731, 2.2444469143, 2.7212324663, 2.7638624165, 2.5337909974, 3.1402461040, 2.4783808062, 2.8157282865, 1.9946547322, 1.7325769766, 2.5563374059, 3.1250759720, 2.9847619128, 2.6904697939, 2.1565476530, 2.6367556475, 3.3185260076, 2.2754004597, 3.2509901470, 1.9950723870, 2.7084000481, 1.8192707397
"1984-04-01", 2.1525266569, 1.7917152706, 1.8702749336, 2.2289389955, 1.4445246745, 2.1916291500, 1.6878066938, 1.8193653665, 1.8609278608, 1.8048418266, 2.2473752110, 1.9724126941, 2.0088401332, 2.4237597400, 2.1627454763, 2.1471104795, 1.5188797205, 1.5173115820, 1.8511047731, 2.5265263986, 2.6543307595, 1.7693682048, 1.7392979670, 1.9888545902, 2.3495721160, 1.8517039102, 2.5551487329, 1.8405677054, 1.9711551285, 1.6080418604
"1984-05-01", 1.3122687661, 1.8655870914, 1.4071671964, 1.5923641656, 1.4215533573, 1.5004251393, 1.5141394364, 1.4736071013, 0.9882238518, 1.6988334193, 1.8986130332, 1.7182851324, 1.9875592107, 2.2117985491, 1.3056196140, 1.8897002050, 1.2439716411, 1.5830483699, 1.5713495438, 2.1608547465, 1.8389231655, 1.9299048273, 1.6653188181, 1.4698477334, 1.5192604667, 1.3242919314, 1.8975395983, 1.2944921388, 1.5101070665, 1.2840100113
"1984-06-01", 0.5899345297, 0.5444557473,-0.3150852295,-0.0668430231, 0.3180296515, 0.6130164084,-0.0518043239, 0.2631682577, 0.1854933064, 0.7726765335, 0.3836754095, 0.5792474470, 0.6070798608,-0.3899265017, 0.5761791466,-0.0544855393, 0.4138987614, 0.0579206096, 0.4762780801, 0.4400139508, 0.6334606389,-0.1439275367, 0.2050103544,-0.0870053206,-0.3779868287,-0.1722077783, 0.8491972842,-0.3542721778,-0.7292020594, 0.9782793534
"1984-07-01", 0.5496166434, 0.4846848430,-0.1193874148,-0.0346589414,-0.6224202206, 0.4980514350, 0.1292808902,-0.3341964792, 0.3036486216, 1.2717748413, 0.2690480937, 0.1266844700, 0.4110891757,-1.1523443607, 0.2753392171,-0.5730401152, 0.0834072120, 0.4059053783,-0.0971043601, 0.2746232681, 0.4108579766, 0.0078938492,-0.4389492988,-1.0060192044,-0.7724882916,-1.3917292248, 1.0000627324, 0.3136415146,-1.0566940568, 0.8612516587
"1984-08-01", 0.8680998978, 0.6922001133,-0.8389543827, 0.4392521559,-0.6409490865, 0.7996229922, 0.5379814954, 0.4271727862, 0.5989893274, 1.2697097461, 0.5745930560, 0.5494061654,-0.5496822256,-1.1380653760, 0.5660136148, 0.1912685923, 0.9963924476, 0.7314576238, 0.3236243753, 0.4858799867, 0.8245559221, 0.7487748375,-0.4158050711,-0.6856338190,-0.2117035952,-0.5376387142, 0.6832340131, 0.3030407319,-0.4258831175, 0.8382103987
"1984-09-01",-0.5416342002,-0.7866038078,-1.4875652530,-0.5733723170,-1.0688825326,-0.8421987878,-0.4834892919,-1.5374390034,-0.5718546944, 0.9674497411,-0.6998550346,-0.3533205743,-1.3402078137,-1.2385924152,-0.6469500432,-0.8951444330, 0.1856701615, 0.3777879407,-0.9663513091,-0.3585253421,-0.4337863439,-0.5332438159,-1.2033129063,-0.8744629072,-0.6076123575,-0.5525210049,-1.1010876245, 0.1545499895,-0.4158825845,-0.2135788257
"1984-10-01", 0.2387346927, 0.7821197454,-0.1643476094, 1.2580670618, 0.7244152095, 0.2186969536, 1.3377854953, 0.2167324431, 0.3113472203, 0.0798507188, 0.3190163127, 0.6902183536,-0.0530592156,-0.0887742994, 0.3440115245, 0.8426398450, 0.0835283722, 0.6442254469,-0.2491424425, 0.6084658858, 0.3100215281, 0.2083498342, 0.2228793887, 0.6458460485, 0.3130916857, 1.1476084217, 0.3797858513, 1.9511038873, 0.5925053965, 1.4171957178
"1984-11-01", 1.8525710247, 1.9492533931, 2.0944828933, 2.3254239263, 2.1470073952, 1.4634943330, 2.2873204470, 1.4999120292, 2.0245435997, 1.9956813829, 1.8283433597, 1.9474428350, 2.0024274038, 1.4635419832, 1.8929682572, 1.7530025043, 2.1408650264, 2.2772272424, 1.3692292714, 1.4928530003, 1.3865394640, 1.1763076048, 1.6289628094, 2.4366433152, 1.0940991584, 2.7900416669, 1.7509019407, 3.3703829008, 1.8120489935, 2.9744780164
"1984-12-01", 1.3809993500, 0.5993257778, 1.3164738371, 1.7824371961, 0.4602806069, 1.1108722222, 0.7454883915,-0.0727675751, 1.5913668301,-0.5683710962, 1.3060948331, 0.3773860263, 1.1700552202, 0.9243868897, 1.4108505220, 1.2004929498,-0.2566732244,-0.1368860786,-0.1325680319, 1.1765210669, 1.1459297223, 0.5710285013,-0.0743400395, 1.5071260111, 0.8129829478, 1.6494681687, 0.9669975187, 1.8483856370, 1.4279198663, 1.5413140862
"1985-01-01", 1.3571222698, 0.4646777096, 0.8110094543, 1.3820814151,-0.2288503727, 0.8680218456, 0.2599313857,-0.1553842448, 1.4056755383,-0.7719046620, 1.1690321473, 0.1189381401, 0.5173594582, 0.3956557262, 1.3730157009, 1.1644337001,-0.4387058233,-0.5355888581, 0.0967686779, 0.9215118671, 0.8849428175, 0.1405035335,-0.1505940757, 0.6632558718, 0.6086638317, 0.3403775880, 0.5117199161, 0.3346410547, 0.8820846690, 0.1066986958
"1985-02-01", 0.8841198143, 0.4525316032, 0.2753840065, 0.6373917592, 0.4598199342, 1.0534359993, 0.6108346218, 0.3834017194, 0.8344849104, 0.7304338976, 0.8611015652, 0.7209470920, 0.3592837695, 0.5832637256, 0.8890305850, 1.1083845151, 0.4804847758, 0.4653387609, 0.8220387719, 0.8970201332, 0.7883891219, 0.2708281452, 0.7870813322, 0.5454763990, 0.4952568649, 0.1826861415, 0.5480110180, 0.3615242467, 0.2329764237, 0.2517456827
"1985-03-01", 0.8531732863, 0.6116473409, 0.2542650305, 0.4323338380, 0.6011472240, 0.9596736916, 0.7908333940, 0.5239896441, 0.7353368796, 0.8248857677, 0.8822092872, 0.8924132308, 0.3567922562, 0.5317677544, 0.8604974038, 1.1309226338, 0.7107159933, 0.6815513684, 0.8723952243, 0.8030530583, 0.6226681458, 0.3682084810, 0.9748651885, 0.7831550128, 0.7129421602, 0.4537426249, 0.6225504121, 0.4628657845, 0.2585590945, 0.4086931714
"1985-04-01", 1.0056915180, 0.7997446019, 0.5215058368, 0.3300108049, 1.2123608001, 1.4093966922, 1.1703613140, 1.0494305999, 0.9264030962, 1.4096745642, 1.0772614412, 1.3208901265, 0.7909606623, 1.0875273402, 0.9885858437, 1.1151685857, 1.1976568738, 1.1626781280, 1.0781868869, 1.0384023160, 0.8541579061, 0.6820850115, 1.3310256848, 1.2924582350, 1.2600852888, 0.9924272939, 1.1565215638, 0.9244733018, 1.1229995509, 0.9620136954
"1985-05-01", 0.9836291769, 0.5981896659, 0.5508300299, 0.3764504313, 0.5854745680, 1.2432276383, 0.6097054783, 0.5436900946, 0.8488414454, 0.0936588044, 0.9402988351, 0.6516472633, 0.7021610595, 0.7938490907, 0.9430768136, 0.8264292046, 0.5159804706, 0.4524395508,-0.0421319354, 0.9372245785, 0.6728250814, 0.1658212209, 0.5771556088, 1.1119517323, 1.3945395917, 0.6696457513, 1.0189673660, 0.3313854581, 1.4483342801, 0.3211984696
"1985-06-01", 1.8919002495, 1.4551714143, 2.2128293009, 2.0102282357, 1.1205247806, 3.0695601671, 1.8860905935, 2.0980581199, 2.6125315727, 0.9574543307, 2.6656021062, 2.3142944630, 2.0144715077, 2.9747417917, 1.7814991395, 2.3455124938, 1.9853507421, 1.1464815912, 1.4558368622, 2.9209892519, 2.4533944717, 1.7532045342, 1.9976951627, 2.0522984487, 1.2989425475, 1.4854357363, 2.3186776884, 1.8954586155, 2.3000190280, 1.1050397162
