"fecha","spei100","spei101","spei102","spei104","spei105","spei107","spei108","spei109","spei110","spei111","spei112","spei113","spei116","spei117","spei118","spei119","spei120","spei121","spei122","spei123","spei124","spei125","spei126","spei200","spei201","spei202","spei203","spei204","spei205","spei206"
"1988-11-01",0.533838271824899,0.206904513234642,0.65038010725404,0.889213629688544,-0.803145883953174,0.294923987031007,1.30989248312902,0.395152340430499,0.313152064663646,-0.528990747917616,0.0946121018410409,0.483902403607417,1.03217520904993,-0.162346952217702,0.403199021939092,0.0933193787791062,-0.124065735463108,-0.691072290709909,-0.477665629237909,0.475344899742287,0.810789520198836,0.611013334023626,0.339190856476962,0.0366193234091106,-0.591807781205887,-1.09628946738388,-0.467026277825897,-1.20733616216636,0.555972735832526,-1.03948913404987
"1988-12-01",-0.517277809569593,-0.69687825403418,-0.027742382886065,-0.643506122726134,-1.20591516972572,-1.15901398273039,0.080982023517752,-0.367593377062135,-0.907693257909385,-0.794380236951528,-0.794189606261366,-0.58474455695482,0.293782424502718,-1.39415075740289,-0.609638940592886,-0.898191748117635,-0.898403069876868,-1.22985924344297,-0.858854714294897,-1.53057016027979,-0.452955908938421,0.252589781532366,-1.38246721938834,-0.978121252774679,-1.41671513147256,-1.49685176418241,-1.5355920614323,-2.07265898332255,-1.08122778943431,-1.53317751357877
"1989-01-01",-1.40126122103207,-1.07465827492258,-1.10901325998763,-1.3527953829944,-1.04557405080145,-1.01970646803279,-1.31497244056129,-1.23983600532651,-1.43053326580347,-1.1234471208509,-1.14370337602167,-1.24754615246775,-0.874047295457622,-1.06047349311648,-1.43184890419949,-1.28732136288869,-1.29855376383054,-1.37091250370755,-1.31520186326086,-1.49154551420915,-0.644644494808852,-0.702869861269053,-1.14800972229076,-0.764099532440682,-1.18741725250489,-1.13175017119251,-0.992962363903454,-1.07911697390593,-1.39492050617866,-1.067577948915
"1989-02-01",-1.5428860214844,-1.33177627978174,-1.4301088900566,-1.58766521269931,-1.04405675921071,-1.10394169563001,-1.52688187711622,-1.33785330565037,-1.6060423749205,-1.52204176581424,-1.43565271260046,-1.48799466124146,-1.34884671663827,-1.2146244629684,-1.57649353091329,-1.47483686616649,-1.38214613847515,-1.43539405417852,-1.42051698767423,-1.75474076498043,-1.01690105948417,-1.13748866212464,-1.27399586670887,-0.425021087985206,-1.11272581490165,-0.622947615643787,-0.821228100697105,-0.777171883042664,-1.44106019372286,-0.455990943074029
"1989-03-01",-1.53481727101479,-1.3665010388108,-1.50228278023927,-1.58013322384351,-0.987851089400117,-1.09745917630668,-1.53991283303796,-1.3775393942464,-1.47229370207257,-1.45484647500222,-1.53856715535608,-1.52050361145237,-1.38798486322867,-1.06868989798945,-1.56196200480706,-1.48579154995624,-1.23002858838862,-1.30274261959973,-1.33854632850127,-1.53626647042543,-1.11824122591832,-1.22845498141289,-1.27789087913369,-0.435090276199625,-1.128325516751,-0.446442327117057,-0.752945704804089,-0.536172932636451,-1.37323232564163,-0.531643942127934
"1989-04-01",-1.29096898605689,-1.01942633850259,-1.32430693985076,-1.33265862532432,-0.80214264332635,-0.926773563296904,-1.29370258673609,-1.21896986362028,-1.29070556071225,-1.12554088955048,-1.31429537666332,-1.36578524816559,-1.12844467982408,-0.852595904244258,-1.3031697097115,-1.28585540981563,-1.06113532147451,-1.14369623286039,-1.23110696192761,-1.26833846844183,-0.979812257809614,-1.10308483038322,-1.01399220208004,-0.251219872203479,-0.954451699986688,-0.219987749799116,-0.593311536949401,-0.426519320856631,-1.07592577909699,-0.262212447057982
"1989-05-01",-1.20817553304713,-0.993968230699663,-1.24670492828122,-1.24281974617083,-0.726663705998731,-0.81778243482181,-1.21703701167515,-1.16696912109195,-1.14103035562613,-1.04769675161909,-1.23477775246728,-1.28111080590837,-0.999197511341092,-0.815434806812343,-1.22025357493401,-1.21539195235723,-1.05863457130623,-1.0564656899921,-1.12430116894938,-1.18996662349301,-0.88166735555891,-0.998931645773763,-0.936693342403595,-0.158602466937998,-0.820786507650072,-0.122844739230326,-0.456029477624977,-0.345464934124955,-0.955732431428041,-0.142437414614581
"1989-06-01",-1.20607583075967,-1.01507058275418,-1.2966011983366,-1.33782324066027,-0.756239445773171,-0.792422376794636,-1.26566326082189,-1.18997276517661,-1.17274024414167,-1.01138508558154,-1.28697930466099,-1.30887372431579,-1.06609597995761,-0.757868142080205,-1.21916462637365,-1.25005669920752,-1.05953310699733,-1.05143728090115,-1.14055249985807,-1.18903866909822,-0.910099603717393,-1.10230509700585,-0.94023006115359,0.0156822010875334,-0.749430057518223,-0.0512868026164563,-0.461814583191117,-0.341408297436375,-1.06768602127501,-0.0301986380987956
"1989-07-01",-1.10984586337219,-0.984019502963723,-1.23390556673199,-1.23199345028189,-0.667240362033118,-0.685358446806328,-1.25707616713518,-1.20656407707539,-1.04511492833786,-1.0493086642336,-1.14777940594289,-1.31209821485732,-1.07412522219728,-0.622437202085755,-1.08839489401132,-1.19020256629901,-1.03562407647631,-1.01426067251231,-1.12066057705615,-1.09557319781104,-0.786858344181243,-1.09059653197899,-0.90436545505171,0.185216975929822,-0.310342613401858,0.157094182586067,-0.236216709077623,-0.193417682100836,-0.76258189261083,0.115191437271108
"1989-08-01",-0.941359450219379,-0.910094361952603,-1.16317866987491,-0.998103791045761,-0.539820327069034,-0.539155535641877,-1.20841299701437,-1.14200648365743,-0.855718739293107,-0.929427554714807,-1.01519360154623,-1.26749167536077,-1.03549917143284,-0.441169111081961,-0.915145174985231,-1.01495972359673,-0.950787901414575,-0.903753630035003,-1.13459482592139,-0.941334736466531,-0.644097369173549,-1.04367323845059,-0.828180218376269,0.360569596306826,-0.0501644899337231,0.366687247704927,-0.0351637354699932,-0.0024959283122125,-0.476437802856557,0.323182556202977
"1989-09-01",-1.00629929570476,-0.854482566073966,-1.34191041493972,-1.02594241781737,-0.453954932826539,-0.469872990400654,-1.2021713627466,-1.11991697615972,-0.821984792396929,-0.836492334291888,-1.0344889402325,-1.27343440446303,-1.12648723678133,-0.328434335921692,-0.975797572227185,-0.930123522849102,-0.87251265521293,-0.781899215338768,-1.13836226291989,-0.868028214197645,-0.693577735985767,-1.16629298340383,-0.647641500447098,0.494717934800861,-0.0504437022292454,0.540098982354835,0.071798795910302,0.200544602851715,-0.453652095386304,0.462094809226868
"1989-10-01",-0.555146601224498,-0.408351756388605,-1.16161434322655,-0.861367899872585,-0.00483855601509492,-0.341281818452044,-0.655875943965736,-0.434341399749452,-0.528860280869975,-0.499362398053664,-0.937455042178002,-0.887821355862703,-0.797815998454733,-0.137408317751281,-0.528240810541934,-0.556299988764997,-0.233712611734644,-0.325204773713115,-0.562671386520803,-0.517506903664797,-0.647109869066393,-0.842501734350533,-0.352079655481987,0.549357665713131,-0.0644176286657955,0.740229972523745,0.073189012657668,0.290818923308789,-0.262280451112959,0.690079810022084
"1989-11-01",-0.148398566477834,0.40064654865725,-0.737998162272268,-0.576083635286831,0.373203802573231,-0.262043752748041,-0.116284331556311,0.0457208485480239,-0.0433794005513399,0.677176873045269,-0.336285472272159,-0.36309900505254,-0.0992183315977611,0.308835683493222,-0.118832481932986,-0.0813091721024481,0.431840981705762,0.455874620630123,0.133087368882082,0.00946304425756691,-0.257169871035949,-0.431379452085601,0.202449677492759,0.445474428185208,-0.142386701353685,0.676976123658988,-0.111941529174699,0.372007234462644,-0.273978979240706,0.317511029477491
"1989-12-01",-0.303393283011827,0.127102263593028,-0.781232503418838,-0.554496075775634,-0.394980288729656,-0.870420704897677,-0.354873505628299,-0.0532671664586138,-0.427281002901026,0.590970975026348,-0.43250477707956,-0.416390974401535,-0.0901178819039276,-0.760609406964463,-0.265195106704673,-0.170655962060669,-0.239325439036941,-0.148242575742315,-0.429312642308942,-0.600511763904511,-0.708774699511384,-0.522379683328891,-0.299581739906346,-0.596957294674521,-0.42737424590551,-0.187205150930868,-1.38742156074266,-1.14922621095586,-0.698208268255164,-0.210851651446108
"1990-01-01",-0.704437017179886,-0.755123339790224,-0.514254239885326,-1.06665648685235,-1.28269709502411,-0.930220732505004,-0.641038928007182,-0.148733231119852,-0.796202067875585,-0.218993979564077,-0.829194660130224,-0.448551762921203,0.0505645734204156,-1.22190625151433,-0.670100586902444,-0.765137736000082,-0.87675937433638,-0.967471859346793,-0.597569877422779,-1.10673280648482,-1.05986485669652,-0.312242073172287,-1.09964319816128,-1.35170930208287,-0.50644896628174,-1.24217228739763,-1.14711592215043,-1.56240708276732,-1.01305689367565,-1.29264882683697
"1990-02-01",-1.03657743347747,-1.03100320467049,-0.858435513564925,-1.36987415913365,-1.51741741059473,-1.37349241052143,-1.02360192113104,-0.722301379474278,-1.07145996273068,-0.755293872684922,-1.07058679171285,-0.828791444645318,-0.577837025949584,-1.49043316408853,-1.00558797232768,-1.00600669237483,-1.32520017045347,-1.32346958157771,-0.945152811680298,-1.34491312139778,-1.41623292924929,-0.728028814261278,-1.51198779441836,-1.67161443464815,-1.0387018130258,-1.53982608940338,-1.45587699666962,-1.73473723132806,-0.982826355448937,-1.48852651343712
"1990-03-01",-1.31910287664405,-1.25634146798192,-1.15434642366877,-1.49972771944028,-1.51346376878272,-1.47825099826054,-1.20177184894673,-0.908858872115056,-1.34969859287415,-0.982643678021694,-1.27349977591519,-1.06099725848457,-0.942694259117591,-1.6656709226482,-1.28911541099132,-1.21309095443198,-1.41749094098356,-1.37107144279414,-1.08942533107875,-1.54102780692689,-1.4966068179076,-1.06173050202985,-1.60070549384983,-1.78988782781767,-1.32628029602456,-1.55400366422102,-1.50742897670955,-1.65770659821314,-1.17805087380743,-1.52452932995138
"1990-04-01",-1.42178051192092,-1.34026316208235,-1.23484211425831,-1.61909604970658,-1.57347023494634,-1.54874551091387,-1.25473834627422,-0.961280073239036,-1.45150486891235,-1.08889275178876,-1.42316204328881,-1.11399368502254,-0.967997387076969,-1.74758728328947,-1.40935719804102,-1.30032798890435,-1.51429451402846,-1.44337050262643,-1.18879698123605,-1.63201078969256,-1.5570379712098,-1.11633433149764,-1.67359508887769,-1.87524719134042,-1.50353322404057,-1.63273590862555,-1.66047493267644,-1.69223825503605,-1.41196523398307,-1.56454734516821
"1990-05-01",-1.38376918899299,-1.31858766735555,-1.16662376999311,-1.55759923832766,-1.59710018300529,-1.53705328899383,-1.22240171478846,-0.988261951607901,-1.41490200149417,-1.14331370892359,-1.34039734457124,-1.09055226618114,-0.987825687033739,-1.76089342254799,-1.36348788901558,-1.31328421861449,-1.52114106863997,-1.48476791724748,-1.13918279664808,-1.64104644042327,-1.50711380094559,-1.08636502245431,-1.67011562781026,-1.86156476568582,-1.48252321263841,-1.67004184280416,-1.66147718455161,-1.69506369059398,-1.33806015065087,-1.59924488517153
"1990-06-01",-1.23545594236626,-1.26458151228852,-1.03266366510299,-1.42043719309528,-1.53181097043261,-1.44499844069212,-1.14952017946775,-0.965577401035138,-1.27611919300746,-1.11674149106229,-1.20885850017129,-1.03400289958805,-0.820908947905204,-1.66158479208366,-1.2202961799273,-1.21433270594213,-1.50963572296909,-1.46129046251923,-1.09058496457124,-1.5690451984386,-1.42675092819497,-0.888025160924273,-1.64306414771806,-1.66174397961177,-1.27269677987981,-1.62778542299853,-1.46580527551869,-1.63927221219566,-0.997604817590862,-1.52364686862329
"1990-07-01",-1.15057310778236,-1.12076827577562,-0.918207897346865,-1.26157686258792,-1.45979918717698,-1.30316888529336,-1.01329310050737,-0.827137566904524,-1.20484967749675,-0.974036324323397,-1.03296207432217,-0.884338480451055,-0.627490535037624,-1.60725579496408,-1.15015595906901,-1.04050876559488,-1.43190807574013,-1.38427624444187,-0.946709303443921,-1.43648518760069,-1.36128986646171,-0.70217089288511,-1.56090568768993,-1.52610448325849,-1.13518893217304,-1.41713424831235,-1.27908343917022,-1.54014560878678,-0.734661642909909,-1.30273575031915
"1990-08-01",-1.15694478925686,-1.09056968946842,-0.809776194415138,-1.17669386895059,-1.41299965110004,-1.19535315618733,-0.970472286802309,-0.818671040485648,-1.13313216071576,-0.994291649073064,-0.978255632386346,-0.840396217592514,-0.710688290600942,-1.48988109762313,-1.1529959214018,-0.965225361881619,-1.42136703434081,-1.36145818340455,-0.953928935015603,-1.35126044640287,-1.31110731737833,-0.6405992225634,-1.51936428028713,-1.35191197141214,-0.944874592294728,-1.27238120925906,-1.085744942522,-1.42901644862461,-0.552059447394169,-1.19226246971937
"1990-09-01",-0.992807301368116,-0.879916868592104,-0.608854729601377,-1.00471622435603,-1.29163863010913,-0.995444231461371,-0.721089328900081,-0.649268046531256,-0.9535722657836,-0.82670845318668,-0.782023995074259,-0.637923684419777,-0.53445754496539,-1.41361840044348,-0.990845047571442,-0.775102208328536,-1.30600817724534,-1.16436604354335,-0.745067539639982,-1.25166831079581,-1.09969230897757,-0.47306918682831,-1.39203942524043,-1.18206408743362,-0.707521868496828,-1.13443701277616,-0.686083457924547,-1.34385332214029,-0.156635167325406,-0.971868630125841
"1990-10-01",-0.912267195140722,-0.716711219967284,-0.76800681991057,-0.585206494592195,-0.902579869813505,-0.913027011058961,-0.784604396458059,-1.00099911244409,-0.661252613294672,-0.928659304317785,-0.570130465076141,-0.79662188466161,-1.00629352645753,-1.19099052843881,-0.848453685457922,-0.541194767394203,-1.25057047852423,-0.986630626935582,-0.764783205754113,-1.0970319665638,-0.85593509494289,-0.664799409256158,-1.31732771548218,-0.718000120279761,-0.651872977748598,-0.625737203073023,-0.53504654857635,-0.956421013934644,0.174885509742528,-0.435282377028668
"1990-11-01",0.236860846049821,0.401579952448297,0.428226762273416,0.253532418874535,-0.121136221301519,-0.0133542854378988,0.144427506727207,-0.0161473330571407,0.262844424852187,-0.131403050577526,0.348109298254252,0.127158882803092,0.0370456122496688,-0.132028445327026,0.304192124591992,0.332876405265269,-0.521255182739925,-0.343906537319348,-0.197658019536016,-0.247212877999041,-0.098052121043931,0.323265833287186,-0.544884960775994,0.369325163609996,0.491415395933804,0.279802551988548,0.237317158584081,0.0528297504066728,0.447178925015098,0.569353204158712
"1990-12-01",1.29865892239229,0.905901863566175,1.20307167402539,1.0433077876067,1.06650908002504,0.753333708458178,0.738481811677695,0.804983166596577,1.16631709863278,1.12082637342816,0.864418517787429,0.818785161700415,0.896666746147537,0.726672521179608,1.30330906190849,0.901175665402475,1.12057300399384,0.795798525994629,0.796264640584047,0.809081982731732,0.870298443659686,1.17877950124412,0.668806141531459,1.23320019283888,0.846949680317869,1.05691942762614,0.823739349252269,1.03497159609304,0.986630528431969,1.51449152132448
"1991-01-01",0.78562142258159,0.375125364680944,0.557858691637468,0.756818520267939,-0.0561024457280119,0.0568410462991173,0.250366931939983,0.523066731697046,0.766102378004708,0.560463988390664,0.300069124172525,0.419939699398658,0.702412306944712,0.0265239869446509,0.792494756358376,0.127879758820778,0.348876194511432,0.117910206523993,0.296075423659241,0.0912656825021487,0.102015532283916,0.951420685437671,0.0660572993669773,0.359095092564992,0.273734817115589,0.129557640446655,0.0523187103606452,-0.245432675945059,0.69366932019673,0.441595530580423
"1991-02-01",0.241174839501108,-0.14577075074574,0.0617466616933847,0.186758811335463,-0.650670199123053,-0.440055918953672,-0.127020699797811,0.0117873638308592,0.206906718895182,-0.148227774211015,-0.259180317466529,-0.0295501958182671,0.22853662890227,-0.531934922171728,0.225960156479947,-0.349968685585742,-0.358362672453698,-0.744423959523663,-0.268394466244552,-0.32900307820398,-0.49892686405532,0.522380191957872,-0.575754994467089,-0.315477832737981,-0.249523280326243,-0.565562606941052,-0.269276050426571,-0.972346355117286,-0.0803784748080054,-0.319728129151281
"1991-03-01",-0.129433105196534,-0.309407311486463,-0.124267147447393,-0.120582729630202,-0.781542409331394,-0.435131302036714,-0.357817452403551,-0.0932043528227828,-0.134461471410851,-0.205525269255411,-0.424561200974603,-0.226530698097664,-0.0221487425621737,-0.478060659840378,-0.137984719182103,-0.514256589155535,-0.430279496243097,-0.788587270225249,-0.368925009498133,-0.412680486656874,-0.736860027453399,0.213811352289619,-0.598657427192029,-0.645701971523159,-0.641694247923973,-0.752144223231108,-0.633009766157167,-1.05124103768884,-0.739365862604886,-0.623471743331431
"1991-04-01",-0.222523630739942,-0.447065722063241,-0.182991951780021,-0.295407340682564,-0.845294118459205,-0.601047956944407,-0.432880435392266,-0.200005910899669,-0.243560461285921,-0.314128759017999,-0.581384872927551,-0.332158711885545,-0.157052970863143,-0.535835823521397,-0.20081340765439,-0.679914651385721,-0.519673854493197,-0.856439570914854,-0.484543319512319,-0.565723932237637,-0.838494570893233,0.0819041615365367,-0.712040949963455,-0.703380618985289,-0.673322028026167,-0.889552699862521,-0.768371476740189,-1.12686503799186,-0.910242462851966,-0.793702674544574
"1991-05-01",-0.315209262061224,-0.520568564953618,-0.332812473243123,-0.430376371199277,-0.89856741564892,-0.663549612778127,-0.509464437822749,-0.275508228056691,-0.404504964842018,-0.452657637263747,-0.65296635816798,-0.406169512121526,-0.151390033197107,-0.560063727358781,-0.298899393615599,-0.764690561760376,-0.592486915503336,-0.952064598814232,-0.594930685803728,-0.627508801277471,-0.940687769087603,-0.051110613008645,-0.820562915567208,-0.759432123930638,-0.793150787884042,-0.976899677000144,-0.842147552994501,-1.16274469671726,-1.02944123047334,-0.878600539123258
"1991-06-01",-0.156774385969146,-0.49168174090382,-0.236737034500759,-0.307540102959945,-0.840900278372113,-0.582443574674919,-0.487970381169182,-0.27554686136632,-0.26323871344105,-0.44926559938626,-0.532797634656631,-0.389498380614578,-0.080052719325704,-0.464331350670731,-0.151346495409101,-0.705814891954765,-0.582573155267583,-0.974294505567221,-0.574475010624163,-0.551681864975197,-0.845916540872826,0.0332572911951129,-0.793427116159159,-0.576354792552817,-0.366666064319327,-0.97007602304797,-0.701232059552321,-1.12137866767595,-0.653553830466007,-0.899554032818667
"1991-07-01",-0.287991862581995,-0.537331427070125,-0.375545180688335,-0.5208594909711,-0.831794951112758,-0.675928678485333,-0.476640899316057,-0.21238170010817,-0.343399336877716,-0.426332722639868,-0.693684739197425,-0.376281858123053,-0.187399912649964,-0.561600291038734,-0.338908406226907,-0.794267615954818,-0.569343080601705,-0.948942908938123,-0.502877253382722,-0.606638214094839,-0.925797370786323,0.0342014066273716,-0.77223649107079,-0.719265577940747,-0.506969527512677,-1.06201802684994,-0.825000766547314,-1.15857671175307,-0.846385897098087,-0.953385767652088
"1991-08-01",-0.640081373186828,-0.837416149782829,-0.827805924924472,-0.718507117597958,-0.899657239078393,-0.848830853618964,-0.692114334034417,-0.312614927893019,-0.614324581248603,-0.481302424715137,-1.01125275635938,-0.630677996167663,-0.514602235924238,-0.784885668799538,-0.690489437922718,-1.07129076241806,-0.610233851060109,-0.992270882434385,-0.611832460317307,-0.849402406652709,-1.00790468750308,-0.300168457044761,-0.862557498871934,-0.903119042001481,-0.800021428145057,-1.17203282335587,-0.995045082068762,-1.22392552953508,-1.08637692313265,-1.09685357328629
"1991-09-01",-1.10227114719763,-0.928936728594881,-1.05838035190457,-0.853032445533892,-1.14409107116942,-1.0779452487404,-0.759751467435652,-0.475651189701585,-0.886729050207784,-0.857019953223884,-1.22270475115062,-0.737697674925295,-0.686425946571895,-0.838336862228225,-1.14186013837652,-1.32263526152194,-1.03177238814908,-1.27708418768121,-0.867671214546336,-1.21590610564297,-1.29531790230618,-0.500277996428984,-1.09887263812436,-1.03157146053074,-0.800349707031469,-1.3203893811809,-1.1455355929132,-1.38950644300404,-1.26120598535016,-1.39068275484456
"1991-10-01",-1.26996774916099,-0.936976091840541,-0.791384945243262,-1.22209293781312,-0.930614510142685,-0.961447431286203,-0.795209221887791,-0.717624689315964,-1.1904939650654,-0.917491624400331,-1.38483620973393,-0.930082208816439,-0.867651806014577,-0.625974755652962,-1.34499696379107,-1.30205787323152,-0.958800524991775,-1.38286214395344,-0.998087062084849,-1.03747392109604,-1.38499315786,-1.0144601211,-1.03384853277104,-0.685032430500085,-0.720144933302681,-1.18095948162017,-0.889185134592614,-1.12674201713323,-1.4963628880555,-1.19985680249368
"1991-11-01",-0.862700001065009,-0.693984946723764,-0.520189138005423,-0.686736890527416,-0.0360557020763719,-0.516445717566401,-0.764967428737252,-0.18170578215905,-0.782337188680939,-0.00350721968109037,-0.924793667868824,-0.76025208006182,-0.484865609738802,0.140424099514265,-0.93584066113901,-0.83886614713882,-0.387256347264945,-0.285936461727201,-0.601458408804296,-0.657597163575323,-0.870909519628731,-0.788302642876884,-0.601276574244336,-0.0944197907240683,-0.235220048582367,-0.506285055573173,-0.565124451027977,-0.285769203029697,-0.856389812795037,-0.392051529502409
"1991-12-01",-1.76880235093996,-1.37997753919994,-1.25520194403448,-1.73269334819797,-0.751836580805356,-1.98075498316364,-1.36574356702517,-0.739681324943589,-1.57247592711943,-0.429013033996656,-1.80148046375616,-1.27593065526955,-1.01645443641271,-1.47543837303733,-1.79173039307667,-1.63526734489952,-1.33867729162466,-0.720335132471663,-1.03024710957724,-1.60628090113769,-1.94586670956738,-1.23033433778754,-1.59958984013498,-1.19178131947317,-0.890015897075426,-1.1432458142859,-1.27997934513068,-0.998158689417432,-1.54451253587004,-0.757830486586523
"1992-01-01",-0.920910813117464,-0.492699294842676,-0.495198327179373,-0.970662459352751,-1.11932342996531,-1.2451563978786,-0.436499887606523,-0.0893812496966928,-0.791162812171577,-0.691971076887156,-1.04200221068647,-0.518202311034581,-0.554463485488828,-1.14785452090698,-0.96179582378958,-0.826221137260007,-1.12240677660007,-1.01713187469451,-0.669094618514255,-1.04750016981037,-1.23468155310362,-0.248359217825947,-1.26604756743883,-1.27641988407247,-0.947236838196084,-1.41016574557468,-1.03471161069231,-1.40914316186634,-1.17189454115558,-1.24776987779636
"1992-02-01",-1.15952373877003,-1.15076710914029,-0.912885751166437,-1.19699827189141,-1.53233110728355,-1.74725784305863,-1.09170847160738,-0.71574204142499,-0.951388773787756,-1.28388756966559,-1.35521671181921,-1.16289881647602,-1.0456393886574,-1.69856351299684,-1.19177122460479,-1.34781195969768,-1.60465969129296,-1.53747681467286,-1.24597710922482,-1.55832675679463,-1.47581726351208,-0.819671928360981,-1.64328570854046,-1.6948188372501,-1.26070832172798,-1.74210210132758,-1.56351274456716,-1.68059413303932,-1.45250618215344,-1.57206366329159
"1992-03-01",-1.46107863298264,-1.30497028827828,-1.2657800893375,-1.48892369606346,-1.66856752497203,-1.90345322255658,-1.29060651214565,-0.854531118877552,-1.33200688212653,-1.45559523188072,-1.5732218855931,-1.3100849276042,-1.28436453187776,-1.89340047608048,-1.47837293917519,-1.55385697492988,-1.70803470916024,-1.62559196872189,-1.35931281109049,-1.80199178328866,-1.6965931455278,-1.17027702314591,-1.73324535408301,-1.98323528196267,-1.83349313383787,-1.83147776220833,-1.93138950612395,-1.85186104476981,-1.88310197574748,-1.65310603477653
"1992-04-01",-1.45584956638939,-1.24531131996879,-1.24603555591844,-1.46091080410578,-1.63840696863714,-1.8908479938125,-1.27778265388151,-0.773986778427375,-1.37133143916201,-1.27041269585733,-1.58247618789863,-1.22765129699744,-1.22886051845259,-1.88370193802074,-1.44490920640569,-1.50061851103103,-1.6306378259332,-1.52779175456032,-1.27882215388945,-1.81017963319447,-1.6956603582459,-1.10837675151729,-1.7040107114434,-1.94878017573477,-1.82990448062126,-1.76674533254654,-1.9124754822476,-1.82616192104703,-1.8507998284773,-1.59478319990264
"1992-05-01",-1.46694610144473,-1.17007611824267,-1.19169152835701,-1.45871493127048,-1.61804782337684,-1.88221071638011,-1.19996288559099,-0.725775488505293,-1.40435431885002,-1.21530556557332,-1.55737750971953,-1.1418902541046,-1.12513927968891,-1.87232715451213,-1.46141956014037,-1.42667655002005,-1.61423721720243,-1.46724568505311,-1.17974446971617,-1.7491451634019,-1.68951654418492,-1.01317431765578,-1.67134289009414,-1.92567499783603,-1.84090282008028,-1.72012730638485,-1.89263527336077,-1.82860641779766,-1.77167341934148,-1.54811761894737
"1992-06-01",-1.31447164440247,-1.10048152975184,-1.09106478426096,-1.34454673929386,-1.62012485304659,-1.88176363953246,-1.13132872059522,-0.684963014006181,-1.31645737095243,-1.13585999588997,-1.46432291864829,-1.09403268412221,-1.01911723887274,-1.84272991817171,-1.32269200745193,-1.37559917661486,-1.59961439044352,-1.46223528847647,-1.11342437308296,-1.74200797729927,-1.69351499948592,-0.901663020523891,-1.66890475693053,-2.01959885267638,-2.01702651680301,-1.72882375123079,-1.85457151744283,-1.84891966970301,-1.72807043954533,-1.50295157416602
"1992-07-01",-1.14066041190805,-0.999942533062937,-1.02702719012006,-1.09954123867641,-1.57712223208328,-1.79796293416121,-1.04812694474072,-0.62676655992575,-1.05987320879364,-1.01695613847088,-1.23603408243326,-1.01019471586309,-0.958899264300155,-1.76534396819744,-1.07598735284918,-1.22468319005192,-1.55394543002713,-1.39945848598267,-1.03039836131358,-1.67556590389807,-1.6103054825173,-0.826567636878564,-1.60669230249728,-1.97396191435217,-1.89882603001011,-1.6735013965385,-1.74632943601573,-1.85016766487147,-1.4784583058552,-1.46958977400335
"1992-08-01",-0.964617015742374,-0.88065379526522,-0.739438104647795,-0.879741423994516,-1.51052837535097,-1.64454930338972,-0.916970312494032,-0.516234594289685,-0.820973701802117,-0.880899456438575,-1.0215620345841,-0.874868189276755,-0.706071680865145,-1.68104901516897,-0.890868345420933,-1.05688495588751,-1.49408475942148,-1.34549353230082,-0.940715299977363,-1.5196125296124,-1.452060738799,-0.629304510907187,-1.52911119481848,-1.7654046440047,-1.60242764452229,-1.48860104817348,-1.48219904614886,-1.77321466754401,-1.22301548242468,-1.35543835943411
"1992-09-01",-0.631477237922599,-0.561476781661517,-0.412495358835061,-0.550615220762242,-1.36314526750324,-1.46831030921217,-0.588406582919362,-0.248015670056363,-0.472427184330757,-0.635880239479054,-0.78527246779001,-0.607499344282332,-0.346453881613517,-1.59606336859508,-0.542694171458783,-0.72362215545963,-1.34548136564004,-1.1852743345151,-0.724897871436582,-1.42466389630471,-1.25883941802724,-0.335623987436709,-1.4193747391807,-1.61727988310047,-1.35708856883508,-1.33269532124456,-1.22783018738956,-1.71151953729334,-0.973936773825971,-1.18896983457826
"1992-10-01",-0.701163490681533,-0.801858123168727,-0.622289556566878,-0.634807320163827,-0.986343203110684,-1.37973948201158,-0.981629714584239,-0.373430726053028,-0.591808853514623,-0.218021465080138,-0.844769479706627,-0.760309490685618,-0.286011130332397,-1.45049777975152,-0.538272106249531,-0.951655010691245,-1.12665917214531,-0.840241985375608,-0.59885970189151,-1.41303258030644,-1.25707861633746,-0.692554484267773,-1.23087665690131,-1.4648942174918,-1.14383975845134,-0.890214442511353,-0.977907901866348,-1.41414572607991,-0.701040557799207,-0.622444376702398
"1992-11-01",0.0521830540730048,0.812606309883459,0.368659702813129,0.113047756006638,0.201824309881446,-0.361363381719964,0.485856022376767,1.35891875101419,0.113669194675871,1.52666078820355,0.223694725444351,0.769404202942827,0.778268214965937,-0.394203890241742,0.233215659424837,0.465631399421324,0.340398193750763,0.856071670809343,1.17343194134423,-0.414568306517773,-0.324739148152243,0.536268219304755,0.16880327294101,-0.861837901551596,-0.233386846958708,0.208328998415311,-0.191272198048126,-0.671886926601321,0.0414299476067866,0.577139698846206
"1992-12-01",0.673520214934472,1.19635218572876,0.9016906215825,0.655950649800246,1.10441476518334,0.708084133555988,1.11944430951071,1.63492144225892,0.621837110718956,1.94866367637543,0.831947700971854,1.28564793373216,1.17875292381641,0.515958220317563,0.79368289897835,1.17862852307552,1.42554196428879,1.51623935849243,1.73425452867089,0.526595070262847,0.736399101109783,1.19848913805624,1.10655798047225,-0.495100414580379,0.151362353207102,0.752677448658025,0.249163850951846,0.144126823742217,0.633397551440291,1.33811646965851
