"fecha","spi100","spi101","spi102","spi104","spi105","spi107","spi108","spi109","spi110","spi111","spi112","spi113","spi116","spi117","spi118","spi119","spi120","spi121","spi122","spi123","spi124","spi125","spi126","spi200","spi201","spi202","spi203","spi204","spi205","spi206"
"1990-05-01",-1.6508553556,-1.6201944621,-1.52672112,-1.6139599738,-1.5672358878,-1.3375751357,-1.2641525061,-1.1822730116,-1.6530581257,-1.4396459554,-1.4614212351,-1.3175598369,-1.7897428815,-1.8263743977,-1.574765339,-1.4582211815,-1.3139866906,-1.3964664194,-1.2702707588,-1.6723808374,-1.4672914052,-1.3012845716,-1.6889527328,-1.6310703241,-1.6229548029,-1.4263324169,-1.4461914057,-1.2140329966,-1.6428878716,-1.1776201199
"1990-06-01",0.3961919951,0.0836782571,0.6713373006,0.732903636,0.4326851109,0.027710693,0.2458102683,0.150557659,0.6508399381,-1.2537109102,0.2159145202,0.0749433994,0.2470902463,0.2562539958,0.4891727612,0.193962041,-1.4632285657,-0.3369812255,-0.6794906633,-0.0844483842,-0.124611007,0.7785651387,-0.2768779113,0.7257119992,0.511505116,-0.7250927185,0.4171492255,0.2430806149,0.8469984118,0.0919172183
"1990-07-01",0.9035060508,1.3476285149,0.8115118452,1.2712791119,1.0267881277,1.1781178403,1.5612520718,0.9877705467,0.7950669093,0.1074618271,1.1298113128,1.2254234649,1.1575877006,0.7649334238,0.6528026908,1.2079276986,1.0399859325,0.0099000571,0.9502255992,1.0936965075,0.2394933192,1.5027453338,1.3411107188,1.4633426223,0.7391299015,1.5415631079,1.1473819532,1.9160658511,1.3216902495,1.6235718865
"1990-08-01",0.4020304624,1.2681497077,0.6508281791,0.9245353073,1.0900188314,0.8580055225,1.3814317909,0.9404975094,0.4778157679,0.0661453938,0.8675345403,0.8201174177,0.3998954959,0.8034212176,0.1500245236,1.0357627193,0.9251413209,0.3084619932,0.8765915941,0.8247783312,-0.2825865433,1.5249279797,1.165453302,1.5807305428,0.5375443945,1.5748971422,1.1185223991,2.1773560892,1.0989619735,1.7149925897
"1990-09-01",-1.251537214,0.2851807792,-0.3118234047,-0.224577931,-0.9295212546,-0.3889388935,0.1274569668,-0.6625018162,-0.6588085947,-0.8618853413,-0.3063339277,-0.167395112,-0.9654999639,-1.0544296844,-1.3198372304,-0.2669217736,0.049480164,-0.6288793249,-0.2884593985,-0.3428757249,-1.0434499884,-0.225273869,-0.362626802,-0.3224166882,-0.7758645089,0.6141316909,-0.3794096702,0.8910930915,0.0530579224,1.0622395515
"1990-10-01",0.220979098,0.8004167513,0.748709156,0.7416036671,0.6854089897,0.4841189343,0.5675570215,0.1116473399,0.6681257179,-0.9912239648,0.5231671928,0.2982970728,-0.0325483336,0.4879413724,0.4207383834,0.7515935199,0.3289321273,0.137588979,-0.1035439645,0.4899705258,0.2111377229,0.5064226853,0.3743429083,1.2761337814,0.2595954527,1.2250069456,0.7556703857,0.7591178644,0.2108723306,1.0881137756
"1990-11-01",1.2931170965,1.7407721829,1.539919181,1.0449283984,1.1798104693,0.9103258425,1.2327259732,1.4675472878,1.1967785962,1.7138684257,1.1724210169,1.5743105948,1.2933460954,1.2878928923,1.3979941067,1.2949028252,1.0461412203,0.7112506058,0.6932735691,1.1430591084,0.7714057142,1.517897728,1.185074049,1.4924596442,1.1537370886,1.0627389814,1.105519722,0.90934803,0.693569867,1.4283151434
"1990-12-01",1.5891597194,0.7936557598,1.2556275626,0.8092250488,0.7798313027,0.7021755635,0.6104919847,0.8783006258,1.2381254674,1.3882179959,0.8687451286,0.7685931148,1.0874415526,0.6552970947,1.6298090421,0.8457971058,1.2100262043,0.6017154257,0.8859176062,1.0090584002,0.8336876073,1.2576718014,0.7588901572,1.0707240125,0.7964387118,0.6812574901,0.6195373326,0.6518895124,0.5789305852,1.217293122
"1991-01-01",0.5563632242,0.0978685135,0.2774938587,0.2319222759,-0.3056941261,-0.3664058272,0.0412099302,0.464576567,0.4142669443,0.368297533,-0.1304589931,0.2969624014,0.5838830576,-0.2266918225,0.5533866166,-0.24559583,0.2605130564,-0.059564253,0.1876641382,-0.1670079727,-0.2779540576,0.8849436912,-0.0546968151,-0.3776690368,-0.35109876,-0.5448853412,-0.4794322664,-0.6171044967,-0.1297057167,-0.1765558125
"1991-02-01",-0.3110681342,-0.6041031342,-0.6162867294,-0.5282485014,-1.0060457985,-0.9218581494,-0.4462792813,-0.1331381035,-0.3602384093,-0.3338663201,-0.8916271615,-0.3215834019,-0.1901261319,-0.989762547,-0.3346944389,-0.9282279105,-0.3913931854,-0.9020070752,-0.3571253669,-0.812342429,-0.9218341629,0.0883161108,-0.7156683961,-1.1674342983,-1.2831468412,-1.2906820385,-0.9627155828,-1.4630680093,-1.131297159,-1.0683110726
"1991-03-01",-0.9219045583,-0.6605628333,-0.7804759721,-0.5069006325,-1.2138519879,-0.8205160695,-0.5778551362,-0.3034369372,-0.7066534104,-0.6023061343,-0.938328629,-0.4668654272,-0.3398000516,-0.7169099918,-0.9329729034,-1.0652264706,-0.8297069439,-1.1147623783,-0.5884481493,-0.9687015987,-1.2152851958,-0.1851831022,-0.8678579543,-1.2007546947,-1.3215865612,-1.3834652465,-1.0948834633,-1.5804989836,-1.355108592,-1.4804973155
"1991-04-01",-0.8495460468,-0.5059296674,-0.4760712286,-0.657565883,-0.8928551322,-0.6062479822,-0.4142440725,-0.4705551614,-0.8423263323,-0.5286220937,-0.7720486847,-0.4845540869,-0.4974395265,-0.4827426769,-0.8589803559,-0.7529047794,-0.6103948689,-1.0397002233,-0.4834944725,-0.6444555204,-0.9318350454,-0.504111525,-0.6120525969,-0.7754684899,-0.9300886781,-0.9957258841,-0.7873208318,-1.2196718365,-1.3895581607,-1.0309574419
"1991-05-01",-0.375765153,-0.1080252918,0.1194677533,-0.0705708976,-0.1483297485,-0.0929855292,-0.2248835101,0.1331967835,-0.385198948,0.2801723753,-0.1853058219,-0.2148864341,0.0035639535,0.3158533652,-0.3824473157,-0.3022900157,0.0050072484,-0.1805538225,0.0764804975,-0.1946217498,-0.5205652625,-0.2044947438,-0.0718043819,-0.1485824215,-0.3571459809,-0.2840559011,-0.6139280446,-0.4353424084,-0.7095375787,-0.3376220469
"1991-06-01",0.1569934178,0.058834471,0.3033637912,-0.0829179879,0.5373733994,-0.7483248158,0.4333500051,0.2691702359,-0.1369699314,0.6473095423,-0.0784557924,0.1184372635,0.3786153137,0.1030877065,0.1483503798,-0.1147411495,0.1305113624,0.1012677753,1.0146542493,-0.5530508532,-0.3061696897,0.2996611685,-0.5917332247,0.8813237101,1.1203805419,0.1711137892,0.0781406779,0.3838964264,0.7407452918,-0.2399164258
"1991-07-01",0.2989540243,0.0361016187,0.072803316,-0.0843300466,1.2708726873,0.056732464,0.5730058068,0.8698314606,0.586955284,0.0087416461,0.1041028292,-0.3154421835,0.2201848738,0.4848260794,0.0651595631,0.056728083,-0.242511091,-0.3480176484,0.8565288742,-0.3018034893,0.2051239169,-0.0092563444,-0.07099466,1.2471966217,1.1012974322,-0.0067172285,0.7789605498,1.047819407,0.6537576028,-0.2688858969
"1991-08-01",0.0200107063,-0.9723129445,-0.7237081884,0.021153194,1.2397579997,-0.5334708137,-0.4266483406,0.7037442242,0.4465149414,-0.0697735294,-0.7919568342,-1.4006334221,-0.6650221071,0.3453042218,-0.1831673181,-0.7187714206,-0.2491295097,-0.5710838122,-1.2920163611,-1.1196695758,0.1440382746,-1.3329052275,0.5549812542,1.1325066485,1.0161973197,-0.9898220172,0.4677779202,0.9398748319,0.3118612269,-0.9462079569
"1991-09-01",-1.4297380387,-2.8594918513,-1.564912284,-1.332478071,0.0528157227,-2.047029443,-1.8047402714,-0.0990246236,-0.4457118971,-0.8858701854,-2.4405455305,-2.4264180093,-1.7913952409,-0.9588754079,-1.4992351872,-2.1402146479,-1.8096232714,-1.2866006598,-2.533434019,-2.4834635486,-0.5926599259,-2.7135552582,-0.3413149464,-1.2439347046,-0.8783141458,-1.9121754567,-0.9014427216,-0.5046824056,-2.0763122806,-1.9599639845
"1991-10-01",-1.5285749239,-1.3087242954,-0.6707183431,-1.5441959599,-0.7072446963,-1.9529233684,-1.6025186622,-0.7010728155,-1.5724209903,-0.6898404736,-2.2077871034,-1.4532490723,-0.7871258061,-0.6275006565,-1.5236849923,-1.7849596223,-1.287309117,-0.854380164,-2.5475057055,-1.9307634157,-1.7374643454,-1.6616791455,-1.2028152857,-0.5626738984,-1.3389017793,-1.0418457645,-0.993159451,-0.2528990705,-2.3457848179,-1.0814810398
"1991-11-01",-1.2238004612,-0.6476049809,-0.6316468221,-1.2622749054,-0.2478050662,-1.1068892633,-0.8903270511,-0.6551834417,-1.4738009413,-0.2176115427,-1.2378006837,-0.7474353411,-0.3790624461,-0.3602876917,-1.2455709922,-0.9247098195,-0.853764287,0.0406440586,-1.2209147867,-0.8898494732,-1.5330140284,-0.8056667049,-0.8424093941,-0.7549701491,-1.4622548986,-0.7223481281,-0.7466809292,-0.3320105201,-1.3186970328,-0.3275348933
"1991-12-01",-1.7334293853,-1.4261931939,-1.2053696748,-1.5783975561,-1.5331511269,-2.1138899263,-1.6833379852,-1.3309573315,-1.9297589062,-1.1416270997,-1.68194005,-1.32770258,-0.9901914944,-1.6621438502,-1.751383549,-1.6985383667,-1.4476649519,-1.1129801212,-1.4876434342,-1.5197505749,-2.2519754151,-1.3980877203,-1.5961627322,-2.2415320979,-2.5121071939,-1.8559988127,-1.7842991789,-1.5668002612,-1.9667982853,-1.1729882727
"1992-01-01",-0.7641766346,-0.4767703646,-0.4753556373,-0.7633092105,-1.6029535699,-1.2831576525,-0.3705897332,-0.2247210999,-0.7224054275,-0.9841904483,-0.7994637139,-0.4517971253,-0.6059823174,-1.2999444399,-0.7526570836,-0.7767687051,-1.2405028909,-1.2433080443,-0.7446302329,-1.0379507886,-1.143006775,-0.2564784551,-1.38695848,-1.8102853953,-1.5486054589,-2.0955918482,-1.3240565528,-2.0257299656,-1.2222294977,-1.880734445
"1992-02-01",-1.0546485869,-1.277225503,-0.8416049574,-1.0091558921,-2.3024260796,-1.7324503218,-1.1101514005,-0.9536526523,-0.9068369292,-1.7822884874,-1.1695197294,-1.2265477308,-1.1661752524,-1.9959811952,-1.0517132212,-1.4061816066,-2.0407279316,-2.1171409909,-1.5440321453,-1.5600443533,-1.4994110661,-0.9365685935,-2.1398736513,-2.0762789352,-1.7918432038,-2.3754659051,-1.7925201904,-2.3727468253,-1.6366573274,-2.6130542971
"1992-03-01",-1.0627674393,-1.3204424416,-0.9955147139,-1.1211487976,-2.4121280097,-1.8371491274,-1.1397192518,-0.9603547174,-0.970999493,-1.824353248,-1.2514999388,-1.301436943,-1.1876112458,-2.1674154344,-1.0532421892,-1.4634830939,-2.1187927551,-2.2672767254,-1.5504223347,-1.8053576077,-1.5707715364,-1.0275275364,-2.3394873051,-2.1632436715,-1.886146577,-2.6491782894,-1.9556065077,-2.5508726543,-1.7254940848,-2.9095404605
"1992-04-01",-1.756035848,-2.1229188515,-1.8641660548,-1.6169233029,-2.2071792737,-2.0892654912,-2.0997867031,-1.6179065409,-1.7033789498,-1.8053285501,-1.9041139883,-1.8464116152,-1.5853423382,-2.528801883,-1.7304188373,-2.3404067752,-2.056910378,-2.1372092691,-1.8367669608,-2.1594167476,-2.1614455085,-1.9438943826,-2.3184134841,-2.2757902339,-2.2855776556,-2.5223956938,-2.1951353804,-2.3053431893,-2.0620734841,-2.3926331091
"1992-05-01",-2.0682272994,-1.3742745697,-1.9666464562,-1.6945547816,-1.6264274147,-2.2769467857,-1.6191846395,-0.8246768158,-2.3031877895,-1.0197806243,-2.0362899985,-1.1426619571,-1.4627108837,-2.001835212,-2.1201654416,-1.8174757261,-1.3343191288,-1.496084679,-1.0531715612,-2.0164138054,-2.1639162573,-1.8406197024,-1.5190115047,-2.1858322395,-2.2295372923,-2.4464046923,-2.0218986389,-2.445620815,-1.9959424199,-1.815064715
"1992-06-01",0.323548131,0.2005784487,-0.1481125371,0.4430137012,0.3757451579,-0.7399573185,-0.1316289428,0.5493507714,-0.0481204938,0.635311698,-0.2353199633,0.1436919333,-0.0660884151,0.2781241144,0.251287564,0.2859207574,0.1581654437,0.1156437001,0.7049510244,-0.2929512353,-0.4360232367,-0.5859992114,0.0402026575,-1.0874042411,-1.0294596479,-1.1398500386,0.1678430422,-0.328203581,0.0043349132,0.1805128664
"1992-07-01",1.703930043,1.6355926831,1.4927808703,1.7304184505,1.1341181524,0.4950104263,1.5603663948,1.4126419193,1.4673268712,1.3940475857,1.5531475416,1.5413406723,1.6327625707,1.3971300365,1.6357777275,1.6320694434,1.1795286985,1.1114541944,1.2581286159,1.2914061653,1.4684875286,1.4554823553,1.2803775348,-0.0665807703,0.3714563493,0.6603382599,1.342396823,1.0709345003,0.9978424758,1.2638338918
"1992-08-01",2.1651644841,1.7006530961,1.7846352471,2.0102833746,1.1787465914,1.287974331,1.58292533,1.3406962109,1.7959643364,1.4378065209,1.9451262532,1.3413119301,1.7769749508,1.5912522194,2.0928687905,1.7905082388,1.1793954682,1.0744313774,0.9212843838,1.4801006061,1.7517776482,1.7069058482,1.3601622398,0.3018333033,0.8267047748,0.8594911679,1.6524352722,1.3548473405,1.2560356691,1.5035634206
"1992-09-01",0.1155894347,0.643863673,0.877210837,0.8393698425,0.628015314,0.0212993145,0.4221992323,0.0606560895,0.6769105737,1.3453849798,0.5432155104,0.4511272448,1.0143601217,0.38480828,0.6011197652,0.4025854088,0.7100324454,1.0009871181,-0.067242116,0.3432063349,0.6903548502,0.7360987271,0.1987627156,0.643547658,0.7710470173,0.2891568399,0.8253196103,0.6155050102,0.8884715696,0.8107874134
"1992-10-01",-0.2615395116,-0.4196109617,0.3538285633,-0.5016898392,-0.0252637576,0.054921155,0.0191828495,-0.3627382267,-0.2713940056,0.5201573591,-0.1723539915,0.0021649208,0.6453507292,-0.0221373816,-0.1156982397,-0.3146582902,-1.1303360721,-0.4841865628,-0.7563673792,-0.0493257872,0.0439446108,0.2108532299,-0.8565898077,0.0673405061,0.1811812326,0.0971137893,0.2560139756,0.4110621117,0.2197134148,0.159170389
"1992-11-01",-0.1546898135,0.1120805963,0.2018523458,-0.3432725514,-0.0383036419,0.1088151908,0.2675954508,0.902271763,-0.2677681432,1.1552827884,0.0589128325,0.2442440208,0.15186878,-0.0967924758,-0.0632664598,0.0969671474,0.5792475918,0.3541745174,0.411813211,-0.097192648,0.0920164471,0.5192412243,0.262509436,-0.1867322053,-0.042124299,0.114013716,-0.6282990281,0.333790585,-0.187447546,-0.023326187
"1992-12-01",0.0221233211,0.0566868176,0.0295533193,-0.3903501974,-0.27814317,0.2381893354,0.1432456993,0.5228052022,-0.3220639047,0.2170692275,0.1977194709,0.1716266072,0.0361954377,-0.2731530468,0.0485504516,0.3011364567,0.4664349006,-0.139989222,0.5732965353,-0.1397644506,0.325651781,0.301355701,0.1646690905,-1.1806495851,-0.4181002048,-1.0441303607,-1.1716254015,-0.6892949253,-0.1313375552,-0.4853653194
"1993-01-01",0.7961155655,0.8261217759,0.4168083102,0.6458159269,0.4333521012,0.6945838953,0.6155802157,0.9993919775,0.7480802458,0.4751200701,0.6011578352,0.620542887,1.0063007312,0.2036731263,0.8056140435,0.6631457971,0.7673461503,0.378241514,0.6835342412,0.3821033428,1.1000228755,1.0025818279,0.7587295685,-0.0287731268,0.4155342016,0.4346552678,-0.2996143983,0.790118086,0.9156134952,1.1527838511
"1993-02-01",0.0052757403,-0.1238436245,-0.4678522242,-0.1933773911,-0.3111711208,-0.155382788,-0.3072194931,0.1049683424,-0.0597374561,-0.4312595626,-0.1821156989,-0.3170987471,-0.025603878,-0.675732542,-0.0120485242,-0.2375852854,-0.1682330434,-0.4134173989,-0.2833295397,-0.3588313185,0.2956084462,-0.0547578541,-0.0646827717,-0.7227797329,-0.2831488091,-0.3867158452,-1.0136707667,-0.1394002989,0.0660787379,0.2951487771
"1993-03-01",0.0129455316,-0.1556383477,-0.326716031,-0.2805685152,-0.3082854551,-0.0043063025,-0.3799458195,0.0570994365,-0.0746287793,-0.3213712809,-0.1983426737,-0.4498620662,-0.0131625189,-0.7482434664,-0.0054501559,-0.3473813561,-0.4712543506,-0.4265872128,-0.4438878142,-0.3183514317,0.2542230808,-0.0185154841,-0.2260806162,-0.4367751218,-0.1961536772,-0.1887620165,-0.7987560754,0.1259088428,-0.1083526786,0.2916718552
"1993-04-01",-1.3496028893,-1.2268855434,-1.1644137713,-1.6111690348,-1.1855143844,-0.8082458533,-1.3782840794,-1.1940821816,-1.7120729395,-0.8320834195,-1.1019214667,-1.4127970432,-1.3396685144,-1.5412953807,-1.3767318261,-1.3040695926,-1.4082288683,-0.9856808086,-1.1512958942,-1.0921511585,-1.1135392504,-1.1555562296,-1.230908079,-1.10574444,-0.9576463677,-1.2232109744,-1.2931122756,-0.8335207864,-1.5702147186,-1.0903669896
"1993-05-01",-0.3916016214,-0.0355475492,-0.1203012116,-0.7928343863,-0.2879099346,0.2004782332,-0.4502963636,0.0945660392,-0.9015079065,0.3539562407,-0.2418079656,-0.4434232456,-0.3447631405,-0.4970068622,-0.3991423706,-0.2518933066,-0.4921602073,-0.3734647703,-0.0764778723,-0.1982826282,-0.2728980309,-0.0768504349,-0.4775379261,-0.3014372778,-0.3699026219,-0.5069322664,-0.2137354439,0.0326846324,-0.8956313574,-0.2834533658
"1993-06-01",-0.1665517099,-0.0311998571,-0.6286270499,-0.2627382588,0.1414200654,-0.5511922874,-0.6950099946,-0.411762896,-0.4927405429,-0.1873836049,-0.354296338,-0.8930820418,-0.7861212994,-0.13514878,-0.1706018955,-0.7954345684,-0.0808860957,-0.481302882,-0.240758812,-0.9338137684,-0.5117553375,-0.3833034504,-0.3825889794,-0.6412158062,0.8202884393,-0.3235068487,0.2655944188,0.0959470852,0.5013116369,-0.1819554839
"1993-07-01",0.6028378701,0.4345434532,0.6694743535,0.5092308423,1.1307023347,0.5100104478,0.534472351,0.491730358,0.5046518099,0.8337366095,0.6173585132,0.3205428726,0.3237672983,0.6892418434,0.5740849413,0.2824422786,0.6332730593,0.8866967349,0.3509658651,0.2319982961,0.2939385392,0.6713824947,0.7621246128,-0.3186901134,0.8626231342,0.5443975338,0.4579324427,1.0784562298,0.7888496486,0.4458768481
"1993-08-01",0.8664737286,0.6495764115,1.0524695176,0.7851839182,1.2779550477,0.8354899479,0.9433058098,0.5130600588,0.7750311151,0.8696955582,0.8123961937,0.7830529447,-0.5557974013,0.8104395655,0.8124726372,0.5211668156,0.6706942725,1.5817772893,0.357244208,0.4810587944,0.5490066177,1.0829309734,1.0385925512,0.2072389481,1.0854938777,1.2902542928,0.8105859839,1.7588776067,0.9948548051,1.1252511936
"1993-09-01",1.176217603,0.6249435597,1.0740625064,0.9467438126,0.3870881145,0.479014223,0.9545184322,0.7823915887,0.9251993464,0.9479097607,0.9990344282,0.955159072,0.0173081187,0.9353458117,1.1006823204,0.6266648459,0.2168780409,1.1946681073,0.5913893084,0.5467062433,0.5254692526,1.2854471352,0.3986733117,0.5888020528,0.440834776,0.8647837479,0.5822762367,1.1870383123,0.6057039792,1.2114261669
"1993-10-01",0.9338589451,0.5760893161,1.180599875,0.7292913086,-0.1703371269,0.457410139,1.0643631873,0.640923221,0.7752070679,2.8332244001,0.9087405091,1.0122069469,0.0075968178,0.6076344072,0.8459432664,0.6263259069,0.2813423224,0.2570351667,0.7200653132,0.6019400056,0.56098925,1.2395337599,-0.1809895406,0.4181879743,0.710294319,0.5434802489,0.5912872446,0.9236214703,0.1910611574,0.5475261929
"1993-11-01",1.6855151496,1.2075914753,1.3931092178,1.1678735226,0.5268680234,1.0428508143,1.3769585682,0.6732841752,1.2434233002,0.7096217036,1.7005776961,1.4611166036,1.4616754258,0.7144489953,1.632554025,1.3663137168,0.6366421985,0.3002046151,1.0888416081,1.0950169871,1.4161867074,1.3544746381,0.3810982963,0.4453317387,0.4180984354,0.4660678437,0.4102320494,0.3622043163,0.4939439569,0.296839857
"1993-12-01",1.1411826483,0.9801889478,0.8037594874,0.7549514686,0.6964376414,0.805507839,0.8224975723,0.3403768504,0.7067904328,0.3192303729,1.3957750033,0.8766070216,0.850561236,1.0352363767,1.137682603,1.1086862928,0.3441427992,0.2324467997,0.2254762039,0.9528410749,1.1085922602,0.9353109323,0.5028364724,0.3917120416,0.6919846217,0.6716480941,0.5596527659,0.7222954676,0.4403651955,0.5354425808
"1994-01-01",0.0888122937,-0.1450093078,-0.1853283058,-0.067355787,-0.2301779767,-0.3090125622,-0.026514113,-0.5836832999,-0.0421018283,-0.4325580077,0.096521252,-0.1748622287,-0.1292281503,0.1316504142,0.0874398241,-0.0144081226,-0.4146186767,-0.3607112589,-0.4253922123,-0.1652393463,-0.160043744,0.0144052234,-0.214017611,-0.1830822171,-0.7533930368,0.1735757204,-0.2310827232,0.0048256717,-0.394520515,0.2078488273
"1994-02-01",-0.4805031766,-0.4685173888,-0.4548797552,-0.6800695142,-0.2151388566,-0.3167859449,-0.4527213848,-0.7540553718,-0.6469586987,-0.1164479078,-0.3664105327,-0.5107248655,-0.7501452973,0.2717972813,-0.4890277423,-0.3698566375,-0.1971954337,-0.0580532407,-0.1678302096,-0.2842611147,-0.6397919602,-0.444132634,-0.0436509498,-0.1049015201,-0.7420563638,0.2960331381,-0.0750847753,0.1451524893,-0.8879175828,0.4810362568
"1994-03-01",-1.0713768635,-1.0412702059,-0.9226261292,-1.077412855,-0.7570099143,-0.6599690128,-0.806143839,-1.2046797346,-0.9898549879,-0.3657507817,-1.0519304461,-0.9657863325,-1.1868664797,-0.4029799878,-1.0622001464,-0.8856905965,-0.6157306134,-0.262781612,-0.4392946501,-0.6782376772,-0.9512577125,-0.9479771848,-0.4647938625,-0.5754946549,-1.0408256292,-0.1727245875,-0.5371713911,-0.2714423163,-1.0478630997,0.0022773375
"1994-04-01",-0.5743272838,-0.4693281213,-0.4197345747,-0.7364728887,-0.3541240638,-0.1626541992,-0.6102106609,-0.5976685255,-0.7158515461,0.0531264383,-0.4104682705,-0.4859085561,-0.7524268884,-0.0666311798,-0.5570402733,-0.3640856792,-0.112993433,0.1187142409,-0.0202810233,-0.1898760843,-0.4667609066,-0.6290668181,-0.0150233917,-0.2608657432,-0.3201956009,0.0268160716,-0.1624543208,-0.0049418537,-0.5585306227,0.153392895
"1994-05-01",-0.7788315634,-0.7596667664,-0.9653572057,-0.6087862836,-1.1258671235,-0.8188570482,-0.9187875607,-1.1281687692,-0.5573397181,-0.5910586083,-0.8041857789,-0.6949449055,-1.1359423447,-0.9858165079,-0.7730576867,-0.6451909245,-0.9491266485,-0.5845073824,-1.0040235803,-0.5683600025,-0.4788699545,-1.0362121054,-0.7049092621,-0.89520454,-0.2598300313,-0.662485838,-0.8057656196,-0.5453187664,-0.2368146969,-0.7534115377
"1994-06-01",-1.1097618649,-0.8905312906,-1.2743753271,-0.4509176127,-0.9228106109,-0.8881634871,-0.8927628109,-0.5226079187,-1.0301601116,0.292975579,0.2569750174,-0.5300880262,-1.6237773645,-0.593288174,-1.0724854668,0.0094643685,-0.2953778172,0.4522708902,-0.9934950456,0.0489705892,-0.2708094932,-0.4818248161,-0.618363591,0.0413671685,-0.5296794288,0.2631949013,-0.4558357368,0.1547223183,0.1950023917,-0.0055738903
"1994-07-01",-0.3125836771,-1.2599177616,-0.9749751777,-0.5009543671,-0.142639507,-1.3019706017,-1.1776200512,-1.1113065493,-0.4696995797,-0.357158131,-0.1183219929,-1.6876720084,-1.4395314709,-0.1349381606,-0.122344587,-0.0900086716,-0.3112927719,0.9619500418,-1.2663568758,-0.0555314362,0.6618823714,-0.3173558889,-0.7441486965,-0.1189804016,0.1053836433,0.3195700766,-0.0974165202,-0.0453050208,0.4579259166,0.1927264836
"1994-08-01",-0.8361486557,-1.1568468792,-1.1503493804,-0.6937521591,-0.128424699,-1.2408752092,-0.0614856918,-0.385718968,-1.4371682625,-0.3741792051,-0.382366726,-0.2329805103,-1.1503493804,-0.3329972738,-0.5680900598,-0.2167032423,-0.4036302861,0.9598649529,-0.8311761582,-0.2324505128,0.1997768251,-0.1977245184,-0.6405148968,-0.2373723736,-0.1507937781,0.0993587681,-0.670895343,-0.0174766535,-0.1075967695,0.3245867354
"1994-09-01",-0.5609655929,-1.0790192227,-1.5138794176,-0.8745763649,0.3280758411,-0.8041502741,-0.7430312513,-0.9352440365,-1.3800056342,-0.6882075745,-1.044684353,-0.1698684242,-1.348140366,-0.3203822176,-0.413892355,-0.9631189303,0.3613441756,0.6203696135,-0.3025312521,-0.9861723436,-0.3478369239,-1.0039556723,-0.3042662052,-0.1314535489,-0.4955019405,0.035597555,-0.9626924406,0.307807641,-1.151661577,0.6594571985
"1994-10-01",-1.4929768883,-0.7576539198,-1.3379252341,-0.9390657993,-1.0274978227,-1.07911792,-0.4723961235,-0.5687907622,-2.0197246235,-0.0913989284,-1.0074822003,-0.194611279,-1.0069387431,-1.4085547831,-1.5750861994,-0.9425473037,-0.7328330228,-0.8171329508,-0.2649870147,-1.0108997759,-1.3745686082,-0.4131419578,-1.494254195,-0.9153388922,-1.4320871549,-0.7440368919,-2.0908089107,-0.6242509856,-1.7652201564,-0.3626810609
"1994-11-01",-0.7160154165,-0.9098414532,-0.714519026,-0.7827599421,-0.5335144775,-0.407757448,-0.7577223283,-0.3950833039,-0.7903757972,-0.7100050661,-0.6653161865,-0.5993015286,-0.3808567311,-0.4542406367,-0.7935957294,-0.696523928,-0.4894218835,-0.8572181141,-0.7431264779,-0.7291945065,-0.8000293376,-0.6400095079,-0.9041388096,-0.3704940653,-1.148104641,-0.3724098149,-0.7808938695,-0.3936291682,-1.2312134903,-0.3701188685
"1994-12-01",-1.0322190142,-0.6712057341,-1.2006259138,-1.120260409,-0.6814988319,-0.8044025075,-0.9234644078,-0.3620158236,-1.0060867959,0.3312857924,-1.0264966632,-0.7808669639,-0.8509812014,-0.8248618669,-1.084505012,-1.0830970469,-0.3027896924,-0.1546546671,-0.1418312653,-1.3154311575,-1.0984176649,-0.6945953456,-0.8880670272,-0.1019939839,-1.4799413703,-0.1168176139,-0.2842422981,-0.106603166,-1.3238691707,-0.3750562795
"1995-01-01",-1.8201593534,-1.5175405958,-2.0314591817,-1.994950545,-1.3513898053,-1.7680859421,-1.4599067879,-1.1507428133,-1.877170585,-0.8964846181,-2.0099648139,-1.5066055204,-1.9404877857,-1.5779546757,-1.8230526258,-1.8140638995,-1.1375648967,-0.8913337064,-1.0759153319,-1.9582560608,-1.8642048668,-1.6012606431,-1.4778607608,-1.07270731,-2.2806671105,-0.6633172071,-1.3542822835,-0.9424992331,-2.3638748768,-0.9092406855
"1995-02-01",-1.4856763267,-1.3789776111,-1.5452279124,-1.1787972874,-1.9300970092,-1.6120786097,-1.211294041,-1.3889103988,-1.9048929603,-1.5709789012,-1.7810262944,-1.37160418,-1.3626068143,-1.8803352924,-1.4707863761,-1.4554103413,-1.7739841185,-1.5080824947,-1.7432194938,-1.5859834266,-1.9507497913,-1.3560545465,-1.8125474769,-1.3496692276,-1.9932897371,-1.1206941136,-1.4951121992,-1.5015729948,-1.7971604974,-1.4896540983
"1995-03-01",-1.1658121419,-1.374214156,-1.1992530733,-0.8548484091,-1.6868369427,-1.4069459263,-1.1029364117,-1.3812765717,-1.9091172376,-1.452227335,-1.4981859269,-1.1364110571,-1.0659238413,-1.397904069,-1.1657222963,-1.1524750511,-1.6087631087,-1.395915513,-1.7108796339,-1.2448663448,-1.5485838836,-1.0728454155,-1.6397687438,-1.3822131392,-1.7232543503,-0.616067854,-1.2125181993,-0.907641763,-1.4753418877,-0.6665049644
